buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm
2018,5.36,집합,제1종근린생활,개인,,,"5,533",6,2,2026,직거래,,1,446-3,제3종일반주거,,11290,성북구,지분,개인,정릉동
2018,24.23,집합,제1종근린생활,개인,,,"13,000",27,2,2026,중개거래,서울 성북구,1,103-15,제2종일반주거,,11290,성북구,,개인,종암동
1984,28.17,일반,제1종근린생활,개인,,,"12,000",13,2,2026,직거래,,,1***,제2종일반주거,21.1,11290,성북구,지분,개인,길음동
1984,42.25,일반,제1종근린생활,개인,,,"18,000",22,2,2026,직거래,,,1***,제2종일반주거,31.65,11290,성북구,지분,개인,길음동
2010,610.85,일반,제2종근린생활,개인,,,"197,500",13,2,2026,중개거래,"서울 성동구, 서울 중랑구",,*,제3종일반주거,193,11290,성북구,,개인,돈암동
2018,59.21,집합,제2종근린생활,법인,,,"31,000",27,2,2026,중개거래,서울 성북구,5,15,일반상업,,11290,성북구,,개인,동소문동5가
2018,23.98,집합,제2종근린생활,법인,,,"12,800",27,2,2026,중개거래,서울 성북구,5,15,일반상업,,11290,성북구,,개인,동소문동5가
2018,51.59,집합,제2종근린생활,법인,,,"28,200",27,2,2026,중개거래,서울 성북구,5,15,일반상업,,11290,성북구,,개인,동소문동5가
1992,100.52,집합,제2종근린생활,개인,,,"30,000",6,2,2026,중개거래,서울 성북구,,278-2,제3종일반주거,,11290,성북구,,개인,동소문동4가
2007,29.15,집합,제1종근린생활,개인,,,"10,000",24,2,2026,중개거래,서울 성북구,,227,준주거,,11290,성북구,지분,개인,하월곡동
2010,48.15,집합,제1종근린생활,개인,,,"15,000",25,2,2026,중개거래,서울 성북구,,121-6,준주거,,11290,성북구,,개인,동선동1가
2023,33.7,집합,제2종근린생활,개인,,,"8,900",12,2,2026,직거래,,1,165-93,제2종일반주거,,11290,성북구,,개인,정릉동
2004,586.13,일반,제2종근린생활,개인,,,"110,000",3,2,2026,직거래,,,8**,제1종일반주거,209.4,11290,성북구,지분,개인,정릉동
1989,279.38,일반,제1종근린생활,기타,,,"170,000",20,3,2026,중개거래,서울 성북구,,1**,제2종일반주거,132,11290,성북구,,기타,석관동
2005,34.72,집합,제1종근린생활,개인,,,"38,000",25,3,2026,중개거래,서울 성북구,1,361-1,제3종일반주거,,11290,성북구,,개인,안암동1가
1989,643.04,일반,제1종근린생활,개인,,,"540,000",13,3,2026,직거래,,,1*,제1종전용주거,847,11290,성북구,,개인,성북동
1977,125.44,일반,제1종근린생활,개인,,,"360,000",13,3,2026,직거래,,,1*,제1종전용주거,650,11290,성북구,,개인,성북동
2011,334.44,일반,제2종근린생활,개인,,,"140,000",21,3,2026,중개거래,서울 도봉구,,1**,제2종일반주거,129,11290,성북구,,개인,석관동
1989,13.22,집합,제1종근린생활,개인,,,"27,333",29,3,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
2008,40,집합,교육연구,개인,,,"15,500",31,3,2026,직거래,,4,316-3,제3종일반주거,,11290,성북구,,개인,장위동
1963,13.22,집합,제1종근린생활,개인,,,"32,200",30,3,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
1963,13.22,집합,제1종근린생활,법인,,,"27,333",18,3,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
1980,150.87,집합,제1종근린생활,개인,,,"35,000",30,3,2026,직거래,,,3-1342,준주거,,11290,성북구,,개인,종암동
1963,19.17,집합,제1종근린생활,개인,,,"40,500",28,3,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
1963,6.61,집합,제1종근린생활,개인,,,"13,420",25,3,2026,직거래,,,535-8,제3종일반주거,,11290,성북구,지분,개인,길음동
1963,13.22,집합,제1종근린생활,개인,,,"32,702",26,3,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
2024,130.06,집합,제2종근린생활,법인,,,"70,000",25,3,2026,중개거래,서울 동대문구,2,111,준주거,,11290,성북구,,법인,동소문동6가
2010,96.13,집합,제1종근린생활,개인,,,"26,300",3,3,2026,직거래,,,121-6,준주거,,11290,성북구,,개인,동선동1가
1989,78.34,집합,제1종근린생활,개인,,,"21,700",3,3,2026,직거래,,,121-6,준주거,,11290,성북구,,개인,동선동1가
2002,28.83,집합,업무,개인,,,"17,400",16,3,2026,중개거래,서울 성북구,7,35-18,제3종일반주거,,11290,성북구,,개인,성북동1가
2021,46.6,집합,제2종근린생활,개인,,,"13,000",12,3,2026,중개거래,서울 성북구,,90-238,준주거,,11290,성북구,,개인,하월곡동
2008,36.53,집합,기타,법인,,,"35,000",6,3,2026,직거래,,15,3-91,제2종일반주거,,11290,성북구,,개인,종암동
1972,1792.66,일반,제1종근린생활,법인,,,"2,037,511",6,3,2026,직거래,,,3**,제1종전용주거,1795,11290,성북구,,법인,성북동
2008,3.9,집합,판매,개인,,,"6,250",6,3,2026,직거래,,20,1-2,일반상업,,11290,성북구,,개인,동선동1가
2003,42.32,집합,제1종근린생활,개인,,,"20,450",30,4,2026,직거래,,1,135-2,제2종일반주거,,11290,성북구,지분,개인,석관동
1978,205.75,일반,제2종근린생활,개인,,,"100,000",29,4,2026,중개거래,"서울 강남구, 서울 성북구",,2**,제2종일반주거,152,11290,성북구,,개인,장위동
1984,538.05,일반,제1종근린생활,법인,,,"278,000",16,4,2026,중개거래,서울 성북구,,7*,제2종일반주거,303.17,11290,성북구,,개인,상월곡동
1963,19.17,집합,제2종근린생활,개인,,,"38,799",27,4,2026,직거래,,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
2006,254.74,일반,제2종근린생활,개인,,,"100,000",29,4,2026,직거래,,,5*,제2종일반주거,128.4,11290,성북구,지분,개인,동선동5가
1998,120.56,일반,제2종근린생활,법인,,,"172,000",28,4,2026,중개거래,서울 성북구,,1**,제1종일반주거,112,11290,성북구,,개인,성북동
2008,3.9,집합,판매,법인,,,"6,800",29,4,2026,직거래,,,1-2,일반상업,,11290,성북구,,개인,동선동1가
1985,323.79,일반,제1종근린생활,개인,,,"135,000",28,4,2026,중개거래,서울 성북구,,1**,제2종일반주거,152,11290,성북구,,개인,석관동
2013,32.96,집합,제1종근린생활,개인,,,"4,000",8,4,2026,직거래,,,55-41,제2종일반주거,,11290,성북구,,개인,상월곡동
1975,289.82,일반,제1종근린생활,개인,,,"200,000",27,4,2026,중개거래,서울 성북구,,1**,제2종일반주거,215,11290,성북구,,개인,석관동
2013,18.32,집합,제1종근린생활,개인,,,"2,400",8,4,2026,직거래,,,55-41,제2종일반주거,,11290,성북구,,개인,상월곡동
1963,13.22,집합,제1종근린생활,개인,,,"27,000",16,4,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
1963,13.22,집합,제1종근린생활,개인,,,"33,900",28,4,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
1984,328.2,일반,제2종근린생활,법인,,,"193,000",15,4,2026,중개거래,서울 성북구,,2**,제1종일반주거,350,11290,성북구,,개인,정릉동
1963,13.22,집합,제1종근린생활,개인,,,"28,400",10,4,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
2016,44.33,집합,제2종근린생활,개인,,,"20,500",9,4,2026,중개거래,서울 성북구,2,90-1851,제2종일반주거,,11290,성북구,,개인,하월곡동
1989,13.22,집합,제1종근린생활,개인,,,"27,333",6,4,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
1963,13.22,집합,제1종근린생활,개인,,,"33,190",4,4,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
1963,13.22,집합,제1종근린생활,개인,,,"32,702",4,4,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
,39.67,일반,제2종근린생활,개인,,,"86,000",15,5,2026,중개거래,"경기 김포시, 서울 성동구",,2*,제3종일반주거,86.3,11290,성북구,,개인,동소문동1가
2002,354.21,일반,제1종근린생활,법인,,,"240,000",20,5,2026,중개거래,서울 강남구,,1*,제2종일반주거,347,11290,성북구,,개인,하월곡동
2021,14.87,집합,제1종근린생활,개인,,,"4,000",12,5,2026,중개거래,서울 성북구,1,219-116,제2종일반주거,,11290,성북구,,개인,장위동
1989,13.22,집합,제1종근린생활,개인,,,"38,000",23,5,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
1969,936.64,일반,제2종근린생활,법인,,,"492,500",29,5,2026,중개거래,"서울 강남구, 서울 마포구",,2*,제3종일반주거,174,11290,성북구,,개인,동소문동1가
2018,59.37,집합,제1종근린생활,개인,,,"20,000",20,5,2026,중개거래,서울 성북구,3,1205,제3종일반주거,,11290,성북구,,법인,길음동
1997,111.21,일반,제2종근린생활,개인,,,"146,500",7,5,2026,중개거래,서울 강남구,,8*,준주거,62.9,11290,성북구,,개인,보문동2가
1984,160.26,일반,제2종근린생활,개인,,,"78,000",22,5,2026,중개거래,"서울 성북구, 서울 종로구",,2**,제2종일반주거,168,11290,성북구,,개인,장위동
2017,488.62,일반,제2종근린생활,개인,,,"275,000",9,5,2026,중개거래,서울 성북구,,1***,제3종일반주거,214.9,11290,성북구,,개인,길음동
1969,1925.18,일반,제1종근린생활,법인,,,"1,391,600",18,5,2026,직거래,,,1**,일반상업,719,11290,성북구,,개인,하월곡동
2019,46.01,집합,제2종근린생활,개인,,,"28,500",18,5,2026,중개거래,서울 성북구,2,10-77,제3종일반주거,,11290,성북구,,개인,종암동
2009,63.05,집합,제2종근린생활,개인,,,"35,300",22,5,2026,중개거래,"서울 강북구, 서울 성북구",1,2-45,제3종일반주거,,11290,성북구,,개인,돈암동
1989,13.86,집합,제1종근린생활,개인,,,"4,000",19,5,2026,직거래,,,1,제3종일반주거,,11290,성북구,,개인,돈암동
2011,41.11,집합,제2종근린생활,개인,,,"27,500",16,5,2026,중개거래,서울 성북구,1,116,준주거,,11290,성북구,,개인,보문동4가
2022,16.5,집합,제1종근린생활,개인,,,"12,500",14,5,2026,직거래,,1,66-310,제2종일반주거,,11290,성북구,지분,개인,장위동
1980,17.52,집합,판매,개인,,,"9,500",11,5,2026,중개거래,서울 성북구,,3-1342,준주거,,11290,성북구,,개인,종암동
,339.42,일반,업무,개인,,,"135,000",9,5,2026,중개거래,서울 성북구,,2*,준주거,155,11290,성북구,,개인,하월곡동
1989,13.22,집합,제1종근린생활,개인,,,"34,000",6,5,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
1963,19.17,집합,제1종근린생활,개인,,,"49,000",1,5,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
2012,27.81,집합,제2종근린생활,개인,,,"10,000",6,5,2026,중개거래,서울 성북구,1,1236,제3종일반주거,,11290,성북구,,개인,길음동
1963,13.22,집합,제1종근린생활,개인,,,"32,833",5,5,2026,중개거래,서울 성북구,1,535-8,제3종일반주거,,11290,성북구,,개인,길음동
1989,478.95,일반,제2종근린생활,개인,,,"215,000",18,6,2026,중개거래,"서울 동대문구, 서울 성북구",,6*,제2종일반주거,223.5,11290,성북구,,개인,보문동7가
1990,1350.29,일반,제1종근린생활,법인,,,"400,000",11,6,2026,중개거래,서울 강남구,,2**,제2종일반주거,522.7,11290,성북구,,법인,동선동4가
1985,901.02,일반,제1종근린생활,법인,,,"800,000",15,6,2026,중개거래,서울 강남구,,1**,준주거,355.8,11290,성북구,,개인,동선동1가
1985,467.1,일반,제1종근린생활,법인,,,"380,000",15,6,2026,중개거래,서울 강남구,,1**,준주거,221.6,11290,성북구,,개인,동선동1가
1994,294.2,일반,제1종근린생활,개인,,,"90,000",10,6,2026,중개거래,서울 성북구,,6**,제1종일반주거,142,11290,성북구,,개인,정릉동
2016,42.77,집합,제2종근린생활,개인,,,"24,800",30,6,2026,중개거래,서울 성북구,2,176-27,준주거,,11290,성북구,,개인,석관동
1968,609.98,일반,제2종근린생활,법인,,,"501,200",30,6,2026,직거래,,,1*,제3종일반주거,138.4,11290,성북구,,법인,동소문동1가
1983,442.62,일반,제2종근린생활,개인,,,"195,000",19,6,2026,중개거래,서울 동대문구,,1**,제3종일반주거,256,11290,성북구,,개인,정릉동
2010,913.22,일반,제2종근린생활,개인,,,"300,000",1,6,2026,직거래,,,1**,제2종일반주거,349,11290,성북구,,개인,종암동
2002,26.22,집합,업무,개인,,,"15,900",9,6,2026,중개거래,서울 성북구,8,35-18,제3종일반주거,,11290,성북구,,개인,성북동1가
1989,17.52,집합,판매,개인,,,536,9,6,2026,직거래,,1,3-1342,준주거,,11290,성북구,,개인,종암동
1989,20.31,집합,판매,개인,,,500,9,6,2026,직거래,,2,3-1342,준주거,,11290,성북구,,개인,종암동
2005,22.95,집합,제2종근린생활,개인,,,"25,500",9,6,2026,중개거래,서울 성북구,,239,제3종일반주거,,11290,성북구,,개인,정릉동
1963,13.22,집합,제1종근린생활,개인,,,"43,928",7,7,2026,중개거래,서울 성북구,,535-8,제3종일반주거,,11290,성북구,,개인,길음동
2015,9.48,집합,제2종근린생활,개인,,,"3,000",2,7,2026,중개거래,서울 성북구,,774-4,제2종일반주거,,11290,성북구,,개인,정릉동
