RCPT_YR,CGG_NM,STDG_NM,STDG_CD,LOTNO_SE_NM,MNO,SNO,BLDG_USG,LAND_AREA,ARCH_AREA,THING_AMT,CTRT_DAY,ARCH_YR,RGHT_SE,RTRCN_DAY,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,동작구,사당동,10700,,,,단독다가구,122.0,120.29,144985,20250306,1975,,,직거래,
2025,동작구,노량진동,10100,,,,단독다가구,139.0,198.63,220000,20250308,1992,,,중개거래,"서울 동작구, 서울 용산구"
2025,동작구,노량진동,10100,,,,단독다가구,155.0,197.37,200000,20250308,1987,,,중개거래,"서울 동작구, 서울 용산구"
2025,동작구,노량진동,10100,,,,단독다가구,162.0,180.17,239500,20250308,1979,,,중개거래,"서울 동작구, 서울 마포구"
2025,동작구,상도동,10200,,,,단독다가구,207.0,170.1,80000,20250308,1986,,,직거래,
2025,동작구,노량진동,10100,,,,단독다가구,102.0,170.46,200000,20250310,1996,,,중개거래,"서울 동작구, 서울 용산구"
2025,동작구,노량진동,10100,,,,단독다가구,169.0,246.24,230000,20250311,1991,,,중개거래,"서울 동작구, 서울 용산구"
2025,동작구,노량진동,10100,,,,단독다가구,186.0,33.06,215000,20250311,1956,,,중개거래,"서울 동작구, 서울 성동구"
2025,동작구,노량진동,10100,,,,단독다가구,145.0,219.78,247300,20250312,1990,,,중개거래,서울 동작구
2025,동작구,흑석동,10500,,,,단독다가구,109.0,160.32,165000,20250313,1987,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,138.0,422.84,195000,20250314,1999,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,75.0,32.56,34000,20250315,1968,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,423.0,657.68,269000,20250319,1997,,,중개거래,서울 동작구
2025,동작구,신대방동,10900,,,,단독다가구,63.0,83.75,62000,20250320,2018,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,103.0,136.25,200000,20250321,1990,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,129.0,33.06,189000,20250321,1975,,,중개거래,"서울 동작구, 서울 성동구"
2025,동작구,흑석동,10500,,,,단독다가구,138.0,241.19,157000,20250322,1990,,,중개거래,서울 동작구
2025,동작구,대방동,10800,,,,단독다가구,149.0,111.4,140000,20250322,1971,,,중개거래,"경기 수원시 영통구, 서울 동작구"
2025,동작구,노량진동,10100,,,,단독다가구,146.0,255.21,250000,20250325,1993,,,중개거래,서울 동작구
2025,동작구,대방동,10800,,,,단독다가구,102.0,89.25,125000,20250326,1978,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,97.0,118.78,81000,20250327,2019,,,중개거래,서울 강남구
2025,동작구,노량진동,10100,,,,단독다가구,142.0,199.77,216000,20250328,1993,,,중개거래,"서울 동작구, 서울 성동구"
2025,동작구,사당동,10700,,,,단독다가구,116.0,170.85,157557,20250328,1993,,,직거래,
2025,동작구,노량진동,10100,,,,단독다가구,149.0,215.36,230000,20250329,1993,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,135.0,220.22,250000,20250331,1991,,,중개거래,"서울 동작구, 서울 마포구"
2025,동작구,노량진동,10100,,,,단독다가구,159.0,181.44,248000,20250401,1990,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,121.0,134.4,161806,20250402,1994,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,153.0,234.66,258000,20250403,1992,,,중개거래,"서울 동작구, 서울 서초구"
2025,동작구,노량진동,10100,,,,단독다가구,153.0,234.66,258000,20250403,1992,,,중개거래,"서울 동작구, 서울 서초구"
2025,동작구,사당동,10700,,,,단독다가구,106.0,101.01,137888,20250408,1974,,,직거래,
2025,동작구,사당동,10700,,,,단독다가구,132.0,179.23,181561,20250408,1994,,,직거래,
