CLS_FULLNM,CLS_ID,CLS_NM,DTACYCLE_CD,DTA_VAL,GRP_FULLNM,GRP_ID,GRP_NM,ITM_FULLNM,ITM_ID,ITM_NM,STATBL_ID,UI_NM,WRTTIME_DESC,WRTTIME_IDTFR_ID
지하1층,50001,지하1층,QY,,전남>광양읍,60478,광양읍,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,2.58814208371847,제주>광양사거리,60580,광양사거리,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,경북>가흥택지개발지구,60498,가흥택지개발지구,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,경남>거제고현,60528,거제고현,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,세종>조치원,60382,조치원,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,강원>강릉교동,60386,강릉교동,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,충북>봉명사거리,60406,봉명사거리,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,충남>공주대,60431,공주대,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,전북>군산수송동조촌동,60456,군산수송동조촌동,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,대구>경북대북문,60168,경북대북문,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,5.03982956650611,인천>간석오거리,60199,간석오거리,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,광주>금남로/충장로,60225,금남로/충장로,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,대전>노은,60256,노은,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,울산>삼산동,60276,삼산동,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,8.40928819444444,경기>고양시청,60293,고양시청,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,11.8514371033968,부산>개금역,60118,개금역,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,전국,60001,전국,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,14.8068640279141,서울>도심,60003,도심,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,서울>도심>광화문,60004,광화문,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,전남>광양중동,60477,광양중동,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
지하1층,50001,지하1층,QY,,제주>노형오거리,60579,노형오거리,임대료,100001,임대료,T246233134891629,천원/㎡,2024년 3분기,202403
