CLS_FULLNM,CLS_ID,CLS_NM,DTACYCLE_CD,DTA_VAL,GRP_FULLNM,GRP_ID,GRP_NM,ITM_FULLNM,ITM_ID,ITM_NM,STATBL_ID,UI_NM,WRTTIME_DESC,WRTTIME_IDTFR_ID
서울>도심,510003,도심,QY,7.51284630438059,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
전국,500001,전국,QY,8.608909495456,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>도심>광화문,520004,광화문,QY,4.72806677222276,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
인천>구월,520048,구월,QY,15.4864593932287,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
대구>동대구,520044,동대구,QY,14.4720847397109,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
경기>분당역세권,520062,분당역세권,QY,2.09651111765169,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
부산>남포동,520037,남포동,QY,19.4934733074454,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
울산>삼산동,520059,삼산동,QY,7.23543460964548,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
대전>대전원도심,520057,대전원도심,QY,14.3173430267343,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
광주>금남로/충장로,520052,금남로/충장로,QY,35.6448894861773,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울,500002,서울,QY,5.2553424595411,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
부산>부산역,520038,부산역,QY,17.6940411748414,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
경기>인계동,520063,인계동,QY,3.54781094607241,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
울산>신정동,520060,신정동,QY,33.1510152874857,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
대전>둔산,520055,둔산,QY,7.14778850156032,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
광주>상무지구,520053,상무지구,QY,3.33853085429428,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>강남,510004,강남,QY,4.68472708425299,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
대구>동성로중심,520045,동성로중심,QY,6.60319214541071,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
인천>부평,520049,부평,QY,20.6607551191449,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>도심>남대문,520005,남대문,QY,11.6068936668872,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>여의도마포,510005,여의도마포,QY,3.71991402421491,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
부산,500003,부산,QY,18.562296541125,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
경기>일산라페스타,520064,일산라페스타,QY,1.58913123939485,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
대전>서대전네거리,520056,서대전네거리,QY,11.2888794553748,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
인천>주안,520050,주안,QY,27.9378090009634,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
대구>수성범어,520046,수성범어,QY,8.11976222638985,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
부산>부전시장,520039,부전시장,QY,14.3799958998687,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>도심>동대문,520006,동대문,QY,13.0390883478464,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>도심>명동,520007,명동,QY,8.95412613637826,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
대구,500004,대구,QY,10.379728919151,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
경기>평촌범계,520065,평촌범계,QY,6.41326516027941,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
부산>서면/전포,520040,서면/전포,QY,19.1774846227319,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>기타,510006,기타,QY,5.9644633331999,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
인천,500005,인천,QY,20.8298646255108,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>도심>시청,520008,시청,QY,6.39726430494179,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
부산>연산로터리,520041,연산로터리,QY,4.54052526330556,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>도심>을지로,520009,을지로,QY,7.03937334031147,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
광주,500006,광주,QY,17.5440458255539,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
부산>현대백화점주변,520042,현대백화점주변,QY,30.7617808261546,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
대전,500007,대전,QY,11.4654280164026,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>도심>종로,520010,종로,QY,1.97591297173121,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
울산,500008,울산,QY,13.9670256686093,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>도심>충무로,520011,충무로,QY,9.59041444707357,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>강남>강남대로,520013,강남대로,QY,6.16435037245394,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
경기,500009,경기,QY,4.65029126941677,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
서울>강남>교대역,520014,교대역,QY,4.89160181191385,,,,공실률,100001,공실률,TT244763134428698,%,2024년 3분기,202403
