CLS_FULLNM,CLS_ID,CLS_NM,DTACYCLE_CD,DTA_VAL,GRP_FULLNM,GRP_ID,GRP_NM,ITM_FULLNM,ITM_ID,ITM_NM,STATBL_ID,UI_NM,WRTTIME_DESC,WRTTIME_IDTFR_ID
부산>남포동,520037,남포동,QY,97.9645119252632,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
전국,500001,전국,QY,98.8973336618297,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
경기>분당역세권,520062,분당역세권,QY,99.5819624281987,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
울산>삼산동,520059,삼산동,QY,99.3909994456305,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
대구>동대구,520044,동대구,QY,99.2423596746321,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>도심,510003,도심,QY,98.774981273495,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
대전>대전원도심,520057,대전원도심,QY,99.1006400548616,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
광주>금남로/충장로,520052,금남로/충장로,QY,98.6008218890454,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
인천>구월,520048,구월,QY,98.3915384057697,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>도심>광화문,520004,광화문,QY,99.0859829289426,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>도심>남대문,520005,남대문,QY,98.1693968238358,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>강남,510004,강남,QY,99.1193147865209,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울,500002,서울,QY,98.9441162901129,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
경기>인계동,520063,인계동,QY,99.0097189891954,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
울산>신정동,520060,신정동,QY,99.8352111314014,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
대전>둔산,520055,둔산,QY,97.0305385289289,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
광주>상무지구,520053,상무지구,QY,100,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
인천>부평,520049,부평,QY,97.917209142988,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
대구>동성로중심,520045,동성로중심,QY,99.0298692582764,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
부산>부산역,520038,부산역,QY,98.2242425083961,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
부산,500003,부산,QY,97.556053437379,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
부산>부전시장,520039,부전시장,QY,99.016197275292,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
경기>일산라페스타,520064,일산라페스타,QY,98.7065908868287,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>여의도마포,510005,여의도마포,QY,98.9540566056702,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>도심>동대문,520006,동대문,QY,98.5209646061398,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
대전>서대전네거리,520056,서대전네거리,QY,99.3641242435256,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
인천>주안,520050,주안,QY,97.8687393383237,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
대구>수성범어,520046,수성범어,QY,96.9571120263465,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
경기>평촌범계,520065,평촌범계,QY,98.5812984968643,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
대구,500004,대구,QY,98.5047778153162,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>기타,510006,기타,QY,98.3491557343112,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
부산>서면/전포,520040,서면/전포,QY,97.7018151753201,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>도심>명동,520007,명동,QY,98.826611553852,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>도심>시청,520008,시청,QY,98.767398585412,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
인천,500005,인천,QY,97.9344682708648,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
부산>연산로터리,520041,연산로터리,QY,100,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
광주,500006,광주,QY,98.7799555416866,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>도심>을지로,520009,을지로,QY,98.8565043227035,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
부산>현대백화점주변,520042,현대백화점주변,QY,96.8763295386774,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>도심>종로,520010,종로,QY,99.5342590655655,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
대전,500007,대전,QY,97.9580303005785,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
울산,500008,울산,QY,99.4309821556925,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>도심>충무로,520011,충무로,QY,97.9072560219404,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
경기,500009,경기,QY,99.3491914632037,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>강남>강남대로,520013,강남대로,QY,99.7830754833776,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>강남>교대역,520014,교대역,QY,99.729773124908,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
강원,500010,강원,QY,99.3511787136637,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
충북,500011,충북,QY,99.8101612311437,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>강남>남부터미널,520015,남부터미널,QY,99.1472093026179,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
충남,500012,충남,QY,98.0940783606998,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>강남>논현역,520016,논현역,QY,99.6663176793527,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
전북,500013,전북,QY,98.414718714128,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>강남>도산대로,520017,도산대로,QY,97.2125005647876,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>강남>신사역,520018,신사역,QY,97.1731033489926,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
전남,500014,전남,QY,98.3881929908271,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
경북,500015,경북,QY,99.5542990508971,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>강남>테헤란로,520019,테헤란로,QY,99.1451848246408,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>여의도마포>공덕역,520021,공덕역,QY,99.1471290434386,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
경남,500016,경남,QY,99.3574692269422,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
제주,500017,제주,QY,99.4544882796155,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>여의도마포>당산역,520022,당산역,QY,98.8595100603424,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>여의도마포>여의도,520023,여의도,QY,98.9832286089857,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>여의도마포>영등포역,520024,영등포역,QY,97.8565630898511,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>기타>목동,520026,목동,QY,98.1549000202929,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>기타>사당,520027,사당,QY,99.2392839561002,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>기타>숙명여대,520028,숙명여대,QY,97.5334192992692,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>기타>용산역,520029,용산역,QY,96.1806240366704,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>기타>잠실/송파,520030,잠실/송파,QY,96.048854949115,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>기타>잠실새내역,520031,잠실새내역,QY,100,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>기타>장안동,520032,장안동,QY,100,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>기타>천호,520033,천호,QY,99.0814968135528,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>기타>홍대/합정,520034,홍대/합정,QY,97.6156227302252,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
서울>기타>화곡,520035,화곡,QY,99.4998584385407,,,,임대수입(%),100001,임대수입(%),TT242303134253883,%,2024년 3분기,202403
