CLS_FULLNM,CLS_ID,CLS_NM,DTACYCLE_CD,DTA_VAL,GRP_FULLNM,GRP_ID,GRP_NM,ITM_FULLNM,ITM_ID,ITM_NM,STATBL_ID,UI_NM,WRTTIME_DESC,WRTTIME_IDTFR_ID
서울>도심,510003,도심,QY,99.327302320254,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
충남>공주대,520197,공주대,QY,99.5368762301725,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
대구>경북대북문,520090,경북대북문,QY,99.6168136253453,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
인천>간석오거리,520104,간석오거리,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
광주>금남로/충장로,520113,금남로/충장로,QY,98.7503433456453,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
전국,500001,전국,QY,99.589638574212,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
세종>조치원,520139,조치원,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
경기>고양시청,520141,고양시청,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
강원>강릉교동,520175,강릉교동,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
충북>봉명사거리,520187,봉명사거리,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
전남>광양읍,520223,광양읍,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
경북>가흥택지개발지구,520236,가흥택지개발지구,QY,99.8563179683361,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
경남>거제고현,520250,거제고현,QY,99.6606570444051,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
울산>삼산동,520132,삼산동,QY,99.8674377371622,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
제주>광양사거리,520267,광양사거리,QY,99.8575230171684,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
부산>개금역,520278,개금역,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
대전>관평동,520289,관평동,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
전북>군산수송동조촌동,520301,군산수송동조촌동,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
서울>도심>광화문,520004,광화문,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
서울>강남,510004,강남,QY,99.9282112843486,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
충남>공주웅진동,520198,공주웅진동,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
부산>경성대/부경대,520069,경성대/부경대,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
대구>계명대,520091,계명대,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
광주>금호지구,520114,금호지구,QY,99.3658544318848,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
서울,500002,서울,QY,99.6020498268704,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
경기>광명철산,520142,광명철산,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
강원>강릉중부,520176,강릉중부,QY,99.6410185692923,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
충북>제천역,520188,제천역,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
전남>광양중동,520224,광양중동,QY,98.5914087673066,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
경남>거제옥포,520251,거제옥포,QY,96.1370346229056,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
대전>노은,520124,노은,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
울산>성남옥교동,520133,성남옥교동,QY,99.8340792852135,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
제주>노형오거리,520268,노형오거리,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
인천>검단사거리완정역,520282,검단사거리완정역,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
전북>군산원도심,520300,군산원도심,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
경북>경산시청,520304,경산시청,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
서울>도심>남대문,520005,남대문,QY,99.1567729256059,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
서울>영등포신촌,510005,영등포신촌,QY,99.7089437509528,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
충남>논산시외버스터미널,520199,논산시외버스터미널,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
부산>광안리,520070,광안리,QY,99.6939859962739,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
대구>동대구,520092,동대구,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
인천>계양계산,520105,계양계산,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
광주>봉선동,520115,봉선동,QY,99.616935290794,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
부산,500003,부산,QY,99.5099320495722,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
강원>묵호항,520177,묵호항,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
충북>제천중앙,520189,제천중앙,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
전북>김제시장,520213,김제시장,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
전남>나주구시가지,520225,나주구시가지,QY,98.7887682479634,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
경북>경주도심,520237,경주도심,QY,93.5897104747487,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
경남>김해시청/동상시장,520252,김해시청/동상시장,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
울산>신정동,520134,신정동,QY,99.8654551651762,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
제주>서귀포도심,520269,서귀포도심,QY,100,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
경기>광주광남동,520290,광주광남동,QY,98.9872776758023,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
대전>대전원도심,520317,대전원도심,QY,99.7014471602525,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
서울>도심>동대문,520006,동대문,QY,97.1963073802849,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
서울>기타,510006,기타,QY,99.3731089052353,,,,임대수입(%),100002,임대수입(%),T248383134665433,%,2024년 3분기,202403
