sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11710,11200,0,0001,0000,,,표제부,제1종근린생활시설,근린생활시설외 2,786,391.43,3926.11,19941213,7,2,서울특별시 송파구 오금동 1번지
11710,11200,0,0001,0002,성우아트빌,,표제부,공동주택,다세대주택,250.1,149.99,590.48,20020711,5,0,서울특별시 송파구 오금동 1-2번지
11710,11200,0,0001,0003,,,일반건축물,제2종근린생활시설,"근린생활시설, 주택",0,0,638.09,19890811,4,1,서울특별시 송파구 오금동 1-3번지
11710,11200,0,0001,0005,,,일반건축물,제2종근린생활시설,근린생활시설,581,289.85,1873.06,19900714,5,1,서울특별시 송파구 오금동 1-5번지
11710,11200,0,0001,0006,에스아이팰리스 송파 올림픽공원,,표제부,공동주택,"도시형생활주택, 근린생활시설",832.5,421.41,3523.95,20211001,15,1,서울특별시 송파구 오금동 1-6번지
11710,11200,0,0001,0010,,,일반건축물,제2종근린생활시설,제1종근린생활시설외 2 주택,123.9,61.92,323.67,19910918,4,1,서울특별시 송파구 오금동 1-10번지
11710,11200,0,0002,0000,대림아파트,,표제부,판매시설,상가,0,0,2050.83,19881210,2,1,서울특별시 송파구 오금동 2번지
11710,11200,0,0002,0000,대림아파트,,표제부,공동주택,아파트,0,0,13106.39,19881210,15,1,서울특별시 송파구 오금동 2번지
11710,11200,0,0002,0000,대림아파트,,표제부,공동주택,아파트,0,0,8737.6,19881210,15,1,서울특별시 송파구 오금동 2번지
11710,11200,0,0002,0000,대림아파트,,표제부,공동주택,아파트,0,0,13211.69,19881210,15,1,서울특별시 송파구 오금동 2번지
11710,11200,0,0002,0000,대림아파트,,표제부,공동주택,아파트,0,0,9432.67,19881210,15,1,서울특별시 송파구 오금동 2번지
11710,11200,0,0002,0000,대림아파트,,표제부,공동주택,아파트,0,0,15650.92,19881210,15,1,서울특별시 송파구 오금동 2번지
11710,11200,0,0002,0005,,,일반건축물,문화및집회시설,종교시설,0,0,901.08,19881013,4,1,서울특별시 송파구 오금동 2-5번지
11710,11200,0,0003,0000,,,일반건축물,교육연구시설,"근린생활시설, 교육연구및복지시설",425.5,212.1,1593.66,19940806,6,2,서울특별시 송파구 오금동 3번지
11710,11200,0,0003,0001,,,일반건축물,업무시설,"업무시설, 근린생활시설",996.8,0,3612.78,19900510,8,2,서울특별시 송파구 오금동 3-1번지
11710,11200,0,0003,0001,,,일반건축물,제2종근린생활시설,"업무시설,근린생활시설",996.8,0,1497.6,19900510,6,2,서울특별시 송파구 오금동 3-1번지
11710,11200,0,0003,0004,베스트 빌딩,,일반건축물,제2종근린생활시설,근린생활시설외 2,499.2,265.81,2284.88,19910614,6,2,서울특별시 송파구 오금동 3-4번지
