sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11140,16200,0,0024,0000,,,일반건축물,단독주택,주택,0,0,36.36,,1,0,서울특별시 중구 신당동 24번지
11140,16200,0,0025,0006,,,일반건축물,단독주택,주택,0,0,68.72,19400527,1,0,서울특별시 중구 신당동 25-6번지
11140,16200,0,0026,0000,,,일반건축물,단독주택,주택,0,0,49.59,19560520,1,0,서울특별시 중구 신당동 26번지
11140,16200,0,0026,0000,,,일반건축물,단독주택,주택,0,0,38.88,19510910,1,0,서울특별시 중구 신당동 26번지
11140,16200,0,0026,0000,,,일반건축물,단독주택,주택,0,0,23.14,19481201,1,0,서울특별시 중구 신당동 26번지
11140,16200,0,0026,0000,,,일반건축물,단독주택,주택,0,0,16.53,19560801,1,0,서울특별시 중구 신당동 26번지
11140,16200,0,0026,0000,,,일반건축물,단독주택,주택,0,0,39.34,,1,0,서울특별시 중구 신당동 26번지
11140,16200,0,0026,0000,,,일반건축물,제1종근린생활시설,공중변소,0,0,23.14,19820916,1,0,서울특별시 중구 신당동 26번지
11140,16200,0,0026,0000,,,일반건축물,단독주택,주택,0,0,16.61,,1,0,서울특별시 중구 신당동 26번지
11140,16200,0,0027,0001,,,일반건축물,단독주택,주택,0,0,33.06,,1,0,서울특별시 중구 신당동 27-1번지
11140,16200,0,0027,0001,,,일반건축물,단독주택,주택,0,0,23.14,,1,0,서울특별시 중구 신당동 27-1번지
11140,16200,0,0027,0002,,,일반건축물,단독주택,주택,0,0,29.75,,1,0,서울특별시 중구 신당동 27-2번지
11140,16200,0,0027,0002,,,일반건축물,단독주택,주택,0,0,33.06,19380927,1,0,서울특별시 중구 신당동 27-2번지
11140,16200,0,0027,0021,,,일반건축물,단독주택,주택,0,0,34.61,19491030,1,0,서울특별시 중구 신당동 27-21번지
11140,16200,0,0034,0000,,,일반건축물,단독주택,주택,0,0,52.89,19550910,1,0,서울특별시 중구 신당동 34번지
11140,16200,0,0038,0000,,,일반건축물,단독주택,주택,0,0,36.37,,1,0,서울특별시 중구 신당동 38번지
11140,16200,0,0038,0002,,,일반건축물,단독주택,주택,0,0,59.5,,1,0,서울특별시 중구 신당동 38-2번지
11140,16200,0,0038,0007,,,일반건축물,단독주택,주택,0,0,29.75,19360508,1,0,서울특별시 중구 신당동 38-7번지
11140,16200,0,0038,0008,,,일반건축물,단독주택,주택,0,0,29.75,19351010,1,0,서울특별시 중구 신당동 38-8번지
11140,16200,0,0038,0009,,,일반건축물,단독주택,주택,0,0,33.06,19350310,1,0,서울특별시 중구 신당동 38-9번지
11140,16200,0,0038,0010,,,일반건축물,단독주택,주택,0,0,23.14,19351010,1,0,서울특별시 중구 신당동 38-10번지
11140,16200,0,0038,0014,,,일반건축물,단독주택,주택,0,0,29.75,19371015,1,0,서울특별시 중구 신당동 38-14번지
11140,16200,0,0038,0015,,,일반건축물,단독주택,주택,0,0,26.45,19360510,1,0,서울특별시 중구 신당동 38-15번지
11140,16200,0,0038,0018,,,일반건축물,단독주택,주택,0,0,19.84,,1,0,서울특별시 중구 신당동 38-18번지
11140,16200,0,0038,0019,,,일반건축물,단독주택,주택,0,0,26.45,19351015,1,0,서울특별시 중구 신당동 38-19번지
11140,16200,0,0038,0020,,,일반건축물,단독주택,주택,0,0,29.75,19371230,1,0,서울특별시 중구 신당동 38-20번지
11140,16200,0,0038,0022,,,일반건축물,단독주택,주택,0,0,19.83,19451001,1,0,서울특별시 중구 신당동 38-22번지
11140,16200,0,0038,0056,,,일반건축물,단독주택,주택,0,0,59.94,19610824,1,0,서울특별시 중구 신당동 38-56번지
11140,16200,0,0038,0071,,,일반건축물,단독주택,주택,0,0,62.74,19591015,1,0,서울특별시 중구 신당동 38-71번지
11140,16200,0,0039,0019,,,일반건축물,단독주택,주택,0,0,29.88,19440310,1,0,서울특별시 중구 신당동 39-19번지
11140,16200,0,0040,0006,,,일반건축물,단독주택,주택,0,0,31.83,19610626,1,0,서울특별시 중구 신당동 40-6번지
11140,16200,0,0040,0008,,,일반건축물,단독주택,주택,0,0,28.99,19611115,1,0,서울특별시 중구 신당동 40-8번지
11140,16200,0,0040,0010,,,일반건축물,단독주택,주택,0,0,23.14,,1,0,서울특별시 중구 신당동 40-10번지
11140,16200,0,0040,0039,,,일반건축물,단독주택,주택,0,0,26.35,,1,0,서울특별시 중구 신당동 40-39번지
11140,16200,0,0040,0221,,,일반건축물,단독주택,주택,0,0,29.45,19600626,1,0,서울특별시 중구 신당동 40-221번지
11140,16200,0,0040,0280,,,일반건축물,종교시설,문화집회시설(종교집회장),1139.95,683.18,3463.07,19901015,5,2,서울특별시 중구 신당동 40-280번지
11140,16200,0,0041,0005,,,일반건축물,단독주택,주택,0,0,49.59,19291001,1,0,서울특별시 중구 신당동 41-5번지
11140,16200,0,0041,0043,,,일반건축물,단독주택,"다가구용단독주택, 근린생활",79,46.8,191.64,19940513,3,1,서울특별시 중구 신당동 41-43번지
11140,16200,0,0041,0051,,,일반건축물,공장,"주택, 공장, 근린생활시설",0,0,256.36,,2,0,서울특별시 중구 신당동 41-51번지
11140,16200,0,0041,0052,안당빌딩,,표제부,제1종근린생활시설,제1종근린생활시설,701,393.37,2206.32,20190128,5,2,서울특별시 중구 신당동 41-52번지
11140,16200,0,0041,0054,,,일반건축물,단독주택,주택,0,0,23.14,,1,0,서울특별시 중구 신당동 41-54번지
11140,16200,0,0041,0056,,,일반건축물,제1종근린생활시설,근린생활시설,0,0,19.83,,1,0,서울특별시 중구 신당동 41-56번지
11140,16200,0,0041,0059,금빛빌딩,,일반건축물,제2종근린생활시설,제2종근린생활시설,241,143.95,599.53,20250514,5,1,서울특별시 중구 신당동 41-59번지
11140,16200,0,0041,0116,,,일반건축물,단독주택,주택,0,0,46.74,,1,0,서울특별시 중구 신당동 41-116번지
