sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11440,11500,0,0001,0001,서울서강초등학교,,일반건축물,교육연구시설,교육연구시설,0,0,3935.42,,4,1,서울특별시 마포구 상수동 1-1번지
11440,11500,0,0001,0001,서울서강초등학교,,일반건축물,교육연구시설,교육연구시설,0,0,3802.72,,4,0,서울특별시 마포구 상수동 1-1번지
11440,11500,0,0001,0001,서울서강초등학교,,일반건축물,교육연구시설,교육연구시설,0,832.01,1813.86,20220314,4,0,서울특별시 마포구 상수동 1-1번지
11440,11500,0,0001,0001,서울서강초등학교,,일반건축물,교육연구시설,교육연구 및 복지시설,0,0,1741.98,20100430,2,1,서울특별시 마포구 상수동 1-1번지
11440,11500,0,0002,0000,,,표제부,업무시설,업무시설(오피스텔),367,215.71,1255.26,20030319,6,0,서울특별시 마포구 상수동 2번지
11440,11500,0,0002,0120,,,일반건축물,단독주택,"다가구주택, 제2종근린생활시설",305,182.57,1246.71,20030208,6,1,서울특별시 마포구 상수동 2-120번지
11440,11500,0,0006,0001,에스에프씨,,일반건축물,교육연구시설,교육연구시설,786,451.35,2561.38,19930821,5,1,서울특별시 마포구 상수동 6-1번지
11440,11500,0,0050,0001,영재빌딩,,일반건축물,제2종근린생활시설,"제1,2종근린생활시설",243,136.12,467.21,20050705,4,0,서울특별시 마포구 상수동 50-1번지
11440,11500,0,0060,0002,,,일반건축물,제1종근린생활시설,근린생활시설,0,71.07,213.21,19641231,3,0,서울특별시 마포구 상수동 60-2번지
11440,11500,0,0060,0005,,,일반건축물,단독주택,주택,0,19.83,19.83,,1,0,서울특별시 마포구 상수동 60-5번지
11440,11500,0,0064,0000,,,일반건축물,단독주택,"제2종근린생활시설, 다가구주택, 주차장",297.9,172.48,784.99,20010625,4,1,서울특별시 마포구 상수동 64번지
11440,11500,0,0064,0001,,,일반건축물,제2종근린생활시설,"제1,2종근린생활시설",332.4,196.29,879.49,20170605,4,1,서울특별시 마포구 상수동 64-1번지
11440,11500,0,0064,0004,,,일반건축물,단독주택,다가구주택(7가구),189.5,112.62,394.92,20040722,4,1,서울특별시 마포구 상수동 64-4번지
11440,11500,0,0064,0010,씨코빌딩,,일반건축물,제2종근린생활시설,근린생활시설,325.93,193.32,842.94,20041027,4,1,서울특별시 마포구 상수동 64-10번지
11440,11500,0,0064,0012,,,일반건축물,단독주택,주택,0,52.5,107.94,19740720,2,1,서울특별시 마포구 상수동 64-12번지
11440,11500,0,0071,0007,명빌딩,,일반건축물,제2종근린생활시설,제2종근린생활시설,371.4,160.43,956.05,20120406,5,1,서울특별시 마포구 상수동 71-7번지
11440,11500,0,0071,0009,상수동 근생 및 단독주택,,일반건축물,제2종근린생활시설,"제2종근린생활시설,단독주택",274.1,162.1,899.41,20040407,6,1,서울특별시 마포구 상수동 71-9번지
11440,11500,0,0071,0010,,,일반건축물,제2종근린생활시설,제2종근린생활시설,210.3,116.52,569.92,20080911,5,1,서울특별시 마포구 상수동 71-10번지
11440,11500,0,0071,0015,,,일반건축물,제2종근린생활시설,"제1,2종근린생활시설",365.24,149.44,536.35,19721222,2,1,서울특별시 마포구 상수동 71-15번지
11440,11500,0,0071,0016,헤스티아 플렉스,,표제부,제2종근린생활시설,근린생활시설,465,251.02,1479.89,20220530,6,2,서울특별시 마포구 상수동 71-16번지
11440,11500,0,0071,0017,Blessvillage 블레스빌리지,,일반건축물,단독주택,"다가구주택, 근린생활시설",223,126.32,453.78,19960322,3,1,서울특별시 마포구 상수동 71-17번지
11440,11500,0,0071,0019,,,표제부,공동주택,다세대주택,0,113.88,436.56,19910906,3,1,서울특별시 마포구 상수동 71-19번지
11440,11500,0,0072,0001,제3공학관,,일반건축물,교육연구시설,교육연구시설,0,330.83,1141.05,19710731,4,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,실험실습관1,,일반건축물,교육연구시설,교육연구시설,0,604.55,2264.13,19850529,3,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,실험실습관2,,일반건축물,교육연구시설,교육연구시설,0,526.67,3535.61,19850529,6,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,홍익대학교,,일반건축물,교육연구시설,교육연구시설,0,879.12,4807.72,20120412,1,5,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,제2기숙사,,일반건축물,교육연구시설,교육연구시설(기숙사),94361.78,2223.87,35442.66,20160118,24,4,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,아트&디자인밸리,,일반건축물,교육연구시설,"교육연구시설, 근린생활시설",0,1746.78,17094.5,20231103,2,4,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,본관및미술대학,,일반건축물,교육연구시설,교육연구시설,0,1703.97,16880.34,19721218,16,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,제4강의동,,일반건축물,교육연구시설,교육연구시설,0,1325.09,5342.67,19690405,4,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,미술대학 종합강의동,,일반건축물,교육연구시설,교육연구시설,94508,579.71,6247.59,20160217,7,4,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,과학관,,일반건축물,교육연구시설,교육연구시설,0,631.83,3054,19730516,6,0,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,학교법인홍익학원,,일반건축물,교육연구시설,"교육연구시설/제1,2종근린생활시설",0,3886.61,61941.91,20070326,16,6,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,국제정보통신센터,,일반건축물,교육연구시설,교육연구시설,0,1108.05,9489.74,20010924,11,2,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,인문관B동,,일반건축물,교육연구시설,교육연구시설,0,1426.43,7312.8,19850529,5,2,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,제1강의동,,일반건축물,교육연구시설,교육연구시설,0,1430.02,3229.62,19710731,2,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,제2신관,,일반건축물,교육연구시설,교육연구시설,0,1062.55,9809.1,19960913,10,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,인문관A동,,일반건축물,교육연구시설,교육연구시설,0,811.84,5936.68,19850529,8,2,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,제2강의동,,일반건축물,교육연구시설,교육연구시설,0,1073.71,5480.41,19720403,6,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,홍익대학교,,일반건축물,교육연구시설,대학교,0,0,11517.07,19721221,6,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,과학관전시장,,일반건축물,교육연구시설,교육연구시설,0,756.21,3070.47,19860129,3,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,학생회관및도서관,,일반건축물,교육연구시설,교육연구시설,0,2116.04,13649.24,19721218,9,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,제3강의동,,일반건축물,교육연구시설,교육연구시설,0,613.12,2084.35,19680930,3,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,홍익대학교,,일반건축물,교육연구시설,대학교,0,0,8692.97,19860129,5,0,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,교사동,,일반건축물,교육연구시설,교육연구시설,0,1186.66,9785.56,20010924,8,2,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,인문관C동,,일반건축물,교육연구시설,교육연구시설,0,0,13241.39,19790824,10,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0001,조각관및도서관(제1신관),,일반건축물,교육연구시설,교육연구시설,0,761.1,8509.42,19940328,10,1,서울특별시 마포구 상수동 72-1번지
11440,11500,0,0072,0007,,,일반건축물,제2종근린생활시설,근린생활시설,0,44.63,44.63,19721204,1,0,서울특별시 마포구 상수동 72-7번지
11440,11500,0,0072,0024,,,일반건축물,제2종근린생활시설,제2종근린생활시설,44.16,26.48,102.19,20140402,3,1,서울특별시 마포구 상수동 72-24번지
11440,11500,0,0072,0025,,,일반건축물,제2종근린생활시설,제2종근린생활시설,117,67.38,285.8,20090416,4,1,서울특별시 마포구 상수동 72-25번지
11440,11500,0,0072,0026,,,일반건축물,단독주택,"근린생활시설, 다가구용단독주택(2가구)",96.7,57.13,164.59,19951006,2,1,서울특별시 마포구 상수동 72-26번지
11440,11500,0,0072,0039,북카페,,일반건축물,"국방,군사시설","국방,군사시설",1239,22.5,18,20120101,1,0,서울특별시 마포구 상수동 72-39번지
11440,11500,0,0072,0043,상수빌라,,일반건축물,단독주택,근린생활시설 및 다가구주택,160.05,96,257.22,20040413,3,0,서울특별시 마포구 상수동 72-43번지
11440,11500,0,0082,0028,,,일반건축물,단독주택,주택,0,77.82,77.82,19651018,1,0,서울특별시 마포구 상수동 82-28번지
11440,11500,0,0084,0001,,,일반건축물,단독주택,"다가구용단독주택, 근린생활시설",152.32,84.81,308.35,19980313,3,1,서울특별시 마포구 상수동 84-1번지
