sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11170,11400,0,0001,0004,,,표제부,공동주택,연립주택,387.26,173.25,823.82,19971230,4,1,서울특별시 용산구 신창동 1-4번지
11170,11400,0,0002,0001,,,일반건축물,단독주택,주택,0,36.36,64.46,19660910,2,0,서울특별시 용산구 신창동 2-1번지
11170,11400,0,0002,0002,,,일반건축물,단독주택,"다가구용단독주택(3가구),근린생활시설",126.72,69.81,201.36,19921010,2,1,서울특별시 용산구 신창동 2-2번지
11170,11400,0,0002,0003,,,표제부,공동주택,다세대주택,256.45,153.72,560.66,20020514,5,0,서울특별시 용산구 신창동 2-3번지
11170,11400,0,0002,0004,,,일반건축물,단독주택,주택,0,63.22,63.22,19610520,1,0,서울특별시 용산구 신창동 2-4번지
11170,11400,0,0002,0007,미 샹보르5차,,표제부,공동주택,도시형생활주택(단지형다세대),319,191,848.75,20200612,5,1,서울특별시 용산구 신창동 2-7번지
11170,11400,0,0002,0008,,,일반건축물,종교시설,"주택,종교시설,교육연구및복지시설,근린생활시설",1023.8,570.94,1683.64,19590826,5,1,서울특별시 용산구 신창동 2-8번지
11170,11400,0,0002,0010,,,표제부,공동주택,공동주택 외 1,203.08,101.05,410.56,20230622,5,1,서울특별시 용산구 신창동 2-10번지
11170,11400,0,0002,0011,씨티앤빌,,표제부,공동주택,공동주택 외 1,188.8,99.77,439.2,20220114,5,1,서울특별시 용산구 신창동 2-11번지
11170,11400,0,0002,0013,,,일반건축물,단독주택,다가구용단독주택(8가구),146.74,87.59,238.95,19911205,2,1,서울특별시 용산구 신창동 2-13번지
11170,11400,0,0002,0014,,,일반건축물,단독주택,주택,0,0,251.47,19711006,2,1,서울특별시 용산구 신창동 2-14번지
11170,11400,0,0002,0015,,,일반건축물,단독주택,다가구용단독주택(4가구),98.2,53.1,140.4,19921229,2,1,서울특별시 용산구 신창동 2-15번지
11170,11400,0,0002,0017,,,일반건축물,단독주택,주택,0,52.07,117.89,19700908,2,1,서울특별시 용산구 신창동 2-17번지
11170,11400,0,0002,0018,,,일반건축물,단독주택,"다가구용단독주택(5가구),근린생활시설",144.5,84.92,299.64,19960827,3,1,서울특별시 용산구 신창동 2-18번지
11170,11400,0,0002,0019,백스하우스,,일반건축물,단독주택,다가구주택및 근린생활시설,135.24,80.595,287.82,20170811,4,0,서울특별시 용산구 신창동 2-19번지
11170,11400,0,0002,0020,,,일반건축물,단독주택,주택,0,39.67,59.5,19380510,2,0,서울특별시 용산구 신창동 2-20번지
11170,11400,0,0002,0023,BN하우스,,표제부,공동주택,공동주택(단지형다세대주택),346.6,199.72,662.44,20260313,5,0,서울특별시 용산구 신창동 2-23번지
11170,11400,0,0002,0025,,,일반건축물,노유자시설,"근린생활시설, 단독주택",139.8,83.8,280.68,19970107,3,1,서울특별시 용산구 신창동 2-25번지
11170,11400,0,0002,0026,,,일반건축물,단독주택,주택,0,70.84,124.29,19720610,2,1,서울특별시 용산구 신창동 2-26번지
11170,11400,0,0002,0027,엠버 28차,,표제부,공동주택,공동주택 외 1,161.5,95.22,322.88,20220908,5,0,서울특별시 용산구 신창동 2-27번지
11170,11400,0,0002,0029,,,일반건축물,단독주택,다가구용단독주택(5가구),128.8,77.11,240.47,19951208,3,1,서울특별시 용산구 신창동 2-29번지
11170,11400,0,0002,0030,,,일반건축물,단독주택,주택,159.7,67.77,207.28,19820921,2,1,서울특별시 용산구 신창동 2-30번지
11170,11400,0,0002,0031,,,일반건축물,단독주택,주택,0,49.59,52.9,19490620,1,1,서울특별시 용산구 신창동 2-31번지
11170,11400,0,0002,0032,,,일반건축물,단독주택,주택,0,52.07,86.32,19651130,2,0,서울특별시 용산구 신창동 2-32번지
11170,11400,0,0002,0033,,,일반건축물,단독주택,주택,0,46.28,82.64,19651130,2,0,서울특별시 용산구 신창동 2-33번지
