sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11215,10100,0,0016,0000,,,일반건축물,제2종근린생활시설,근린생활시설(13호),508.4,208.38,1217.27,20200703,7,1,서울특별시 광진구 중곡동 16번지
11215,10100,0,0018,0001,,,일반건축물,제1종근린생활시설,"점포, 사무실",286.7,123.97,619.85,19890307,4,1,서울특별시 광진구 중곡동 18-1번지
11215,10100,0,0018,0003,,,표제부,공동주택,공동주택-다세대주택(도시형생활주택:원룸형),234,137.3,461.85,20130611,5,0,서울특별시 광진구 중곡동 18-3번지
11215,10100,0,0018,0004,,,표제부,공동주택,공동주택(도시형생활주택-단지형다세대)10세대 외1,312.4,158.63,623.68,20161104,6,0,서울특별시 광진구 중곡동 18-4번지
11215,10100,0,0018,0005,,,일반건축물,제2종근린생활시설,"근린생활시설, 주택",160.8,80.04,459.26,19970328,5,1,서울특별시 광진구 중곡동 18-5번지
11215,10100,0,0018,0006,,,일반건축물,단독주택,주택,113.4,55.59,173.43,19901018,2,1,서울특별시 광진구 중곡동 18-6번지
11215,10100,0,0018,0007,,,일반건축물,단독주택,주택,203.28,101.32,307.35,19881019,2,1,서울특별시 광진구 중곡동 18-7번지
11215,10100,0,0018,0008,,,일반건축물,단독주택,주택,161,80.46,241.38,19880830,2,1,서울특별시 광진구 중곡동 18-8번지
11215,10100,0,0018,0009,,,일반건축물,단독주택,단독주택,170.35,92.7,273.02,19900709,3,1,서울특별시 광진구 중곡동 18-9번지
11215,10100,0,0018,0011,,,일반건축물,제1종근린생활시설,"근린생활시설, 주택",222.7,110.2,597.01,19890826,4,1,서울특별시 광진구 중곡동 18-11번지
11215,10100,0,0018,0012,월드하우스,,표제부,공동주택,공동주택(도시형생활주택 단지형다세대10세대) 외1,228.2,126.48,574,20160217,6,1,서울특별시 광진구 중곡동 18-12번지
11215,10100,0,0018,0013,,,일반건축물,제1종근린생활시설,"근린생활시설, 주택",0,112.88,618.8,19871113,4,1,서울특별시 광진구 중곡동 18-13번지
