sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11230,10600,0,0092,0002,,,일반건축물,제2종근린생활시설,제2종근린생활시설 외 1,0,339.05,1223.65,19740114,3,1,서울특별시 동대문구 장안동 92-2번지
11230,10600,0,0092,0002,,,일반건축물,업무시설,업무시설 외 3,0,962.24,3030.56,19740114,4,0,서울특별시 동대문구 장안동 92-2번지
11230,10600,0,0092,0005,,,일반건축물,단독주택,단독주택,85,49.8,49.8,20070109,1,0,서울특별시 동대문구 장안동 92-5번지
11230,10600,0,0092,0006,,,일반건축물,단독주택,주택,0,0,99.94,19711229,2,0,서울특별시 동대문구 장안동 92-6번지
11230,10600,0,0092,0007,,,일반건축물,단독주택,주택,98.28,0,161.57,19890524,2,1,서울특별시 동대문구 장안동 92-7번지
11230,10600,0,0092,0008,,,일반건축물,단독주택,주택,0,0,174.58,19851122,2,1,서울특별시 동대문구 장안동 92-8번지
11230,10600,0,0092,0012,,,일반건축물,단독주택,"주택, 근린생활시설",0,0,173.72,19750906,2,1,서울특별시 동대문구 장안동 92-12번지
11230,10600,0,0092,0013,,,일반건축물,제1종근린생활시설,단독주택 외2,0,0,707.23,19860916,4,1,서울특별시 동대문구 장안동 92-13번지
11230,10600,0,0092,0014,,,일반건축물,제2종근린생활시설,근린생활시설 외2,211.76,111.22,502.86,19851112,4,1,서울특별시 동대문구 장안동 92-14번지
11230,10600,0,0092,0015,,,표제부,공동주택,연립주택,0,0,2159.28,19860729,3,1,서울특별시 동대문구 장안동 92-15번지
11230,10600,0,0092,0015,,,표제부,공동주택,공중화장실및관리사무실,0,0,10.35,19860729,1,0,서울특별시 동대문구 장안동 92-15번지
11230,10600,0,0092,0016,,,일반건축물,종교시설,종교시설,826,429,1732.51,19920323,4,1,서울특별시 동대문구 장안동 92-16번지
11230,10600,0,0092,0017,,,표제부,공동주택,연립주택,0,0,1051.6,19851202,3,1,서울특별시 동대문구 장안동 92-17번지
11230,10600,0,0092,0017,,,표제부,공동주택,연립주택,0,0,1051.6,19851202,3,1,서울특별시 동대문구 장안동 92-17번지
11230,10600,0,0092,0017,,,표제부,공동주택,연립주택,0,0,1051.6,19851202,3,1,서울특별시 동대문구 장안동 92-17번지
11230,10600,0,0092,0032,단하당,,표제부,공동주택,"다세대주택, 근린생활시설",220,131.91,413.7,20200122,5,0,서울특별시 동대문구 장안동 92-32번지
11230,10600,0,0092,0038,담터하우스,,표제부,공동주택,단지형다세대주택,0,169.92,659.96,20180907,5,0,서울특별시 동대문구 장안동 92-38번지
11230,10600,0,0092,0038,담터하우스,,표제부,공동주택,단지형다세대주택,0,200.01,659.72,20180907,5,0,서울특별시 동대문구 장안동 92-38번지
11230,10600,0,0092,0040,,,일반건축물,제1종근린생활시설,"주택, 근린생활시설",126,72.63,132.68,19760818,2,1,서울특별시 동대문구 장안동 92-40번지
11230,10600,0,0092,0041,,,일반건축물,제1종근린생활시설,주택 외 1,132,72.63,145.84,19750730,2,1,서울특별시 동대문구 장안동 92-41번지
11230,10600,0,0092,0042,,,일반건축물,단독주택,"근린생활시설, 주택",149,0,326.01,19900720,4,1,서울특별시 동대문구 장안동 92-42번지
11230,10600,0,0092,0043,,,일반건축물,단독주택,주택,0,0,146.14,19750701,2,1,서울특별시 동대문구 장안동 92-43번지
11230,10600,0,0092,0044,,,일반건축물,단독주택,주택,0,0,143.37,19750828,2,1,서울특별시 동대문구 장안동 92-44번지
11230,10600,0,0092,0045,,,일반건축물,단독주택,주택,0,0,143.37,19750701,2,1,서울특별시 동대문구 장안동 92-45번지
11230,10600,0,0092,0046,,,일반건축물,단독주택,"주택, 점포",0,0,173.96,19750918,2,1,서울특별시 동대문구 장안동 92-46번지
11230,10600,0,0092,0048,,,일반건축물,단독주택,"주택, 점포",0,0,159,19750823,2,1,서울특별시 동대문구 장안동 92-48번지
11230,10600,0,0092,0049,,,일반건축물,단독주택,"다중주택, 근린생활시설",105.6,63.16,220.9,20191120,3,1,서울특별시 동대문구 장안동 92-49번지
11230,10600,0,0092,0050,,,일반건축물,단독주택,단독주택(3가구),106,62.25,152.57,20011031,3,0,서울특별시 동대문구 장안동 92-50번지
11230,10600,0,0092,0051,,,일반건축물,단독주택,주택,0,0,117.94,19750701,2,1,서울특별시 동대문구 장안동 92-51번지
11230,10600,0,0092,0052,,,일반건축물,단독주택,다가구주택,104.98,61.25,164.52,20130528,3,0,서울특별시 동대문구 장안동 92-52번지
11230,10600,0,0092,0053,,,일반건축물,단독주택,다가구용단독주택(4가구),111.96,58.97,192.06,19911227,2,1,서울특별시 동대문구 장안동 92-53번지
11230,10600,0,0092,0054,,,일반건축물,단독주택,다가구용단독주택(5가구),91.75,0,219.54,19901006,3,1,서울특별시 동대문구 장안동 92-54번지
