sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11110,12100,0,0001,0015,,,일반건축물,제1종근린생활시설,영업용,0,0,355.86,,2,0,서울특별시 종로구 신문로2가 1-15번지
11110,12100,0,0001,0022,,,일반건축물,제1종근린생활시설,영업용,0,0,158.68,,2,0,서울특별시 종로구 신문로2가 1-22번지
11110,12100,0,0001,0035,,,일반건축물,제2종근린생활시설,"수위실, 근린생할시설(사무소,일반음식점)",0,0,999.81,19671121,3,1,서울특별시 종로구 신문로2가 1-35번지
11110,12100,0,0001,0038,,,일반건축물,업무시설,업무시설,780.5,350.64,2808.77,19931230,6,2,서울특별시 종로구 신문로2가 1-38번지
11110,12100,0,0001,0039,,,일반건축물,단독주택,단독주택,755.7,449.72,1248.11,20170718,3,1,서울특별시 종로구 신문로2가 1-39번지
11110,12100,0,0001,0041,인더팰리스 광화문,,표제부,공동주택,연립주택,937.8,411.08,2075.34,19981109,4,1,서울특별시 종로구 신문로2가 1-41번지
11110,12100,0,0001,0042,,,표제부,제2종근린생활시설,일반음식점,680.6,404.33,2695.32,20250825,5,4,서울특별시 종로구 신문로2가 1-42번지
11110,12100,0,0001,0043,,,일반건축물,제2종근린생활시설,"휴게실, 식당",12475.8,0,99.15,19901225,1,0,서울특별시 종로구 신문로2가 1-43번지
11110,12100,0,0001,0043,,,일반건축물,공장,"청사, 경비실",0,0,1511.84,19741224,3,1,서울특별시 종로구 신문로2가 1-43번지
11110,12100,0,0001,0045,,,일반건축물,단독주택,주택,0,0,62.41,,1,0,서울특별시 종로구 신문로2가 1-45번지
11110,12100,0,0001,0046,,,일반건축물,단독주택,주택,0,0,76.03,,1,0,서울특별시 종로구 신문로2가 1-46번지
11110,12100,0,0001,0050,,,일반건축물,단독주택,주택,0,0,69.09,,1,0,서울특별시 종로구 신문로2가 1-50번지
