sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11560,11200,0,0001,0000,,,일반건축물,운동시설,체력단련장,0,831.94,1575.74,20000313,2,0,서울특별시 영등포구 당산동2가 1번지
11560,11200,0,0001,0000,,,일반건축물,제1종근린생활시설,근린생활시설 및 업무시설,0,607.66,1461.9,20130924,3,0,서울특별시 영등포구 당산동2가 1번지
11560,11200,0,0002,0000,재원빌딩,,일반건축물,제1종근린생활시설,근린생활시설,300.4,179.64,1498.22,20120320,9,1,서울특별시 영등포구 당산동2가 2번지
11560,11200,0,0003,0000,,,일반건축물,제1종근린생활시설,근린생활시설,0,163.43,163.43,19720208,1,0,서울특별시 영등포구 당산동2가 3번지
11560,11200,0,0004,0003,,,일반건축물,제1종근린생활시설,"근린생활시설, 업무시설",0,361.86,2636.79,19910528,5,2,서울특별시 영등포구 당산동2가 4-3번지
11560,11200,0,0005,0003,,,일반건축물,제1종근린생활시설,단독주택 및 근린생활시설,354.4,206.32,1414.75,20171023,9,0,서울특별시 영등포구 당산동2가 5-3번지
11560,11200,0,0006,0000,,,일반건축물,제1종근린생활시설,"근린생활시설, 업무시설",955.8,569.45,2966.87,19891005,4,1,서울특별시 영등포구 당산동2가 6번지
11560,11200,0,0009,0000,,,일반건축물,제1종근린생활시설,"근린생활시설, 주택",0,98.44,579.12,19911123,5,1,서울특별시 영등포구 당산동2가 9번지
11560,11200,0,0010,0000,,,일반건축물,제1종근린생활시설,근린생활시설,0,132.98,797.88,19911209,5,1,서울특별시 영등포구 당산동2가 10번지
11560,11200,0,0011,0000,,,일반건축물,제1종근린생활시설,근린생활시설,0,183.06,1198.17,19911017,6,1,서울특별시 영등포구 당산동2가 11번지
11560,11200,0,0011,0002,씨티타워,,표제부,업무시설,업무시설(오피스텔),363.5,217.5,1347.38,20030605,8,1,서울특별시 영등포구 당산동2가 11-2번지
11560,11200,0,0011,0003,원불교영등포교당,,일반건축물,제2종근린생활시설,제2종근린생활시설,330.6,197.8,1425.45,19920123,6,1,서울특별시 영등포구 당산동2가 11-3번지
11560,11200,0,0011,0006,,,일반건축물,제2종근린생활시설,"근린생활시설,업무시설",366.6,218.9,1078.9,19891227,4,1,서울특별시 영등포구 당산동2가 11-6번지
11560,11200,0,0012,0001,농협영등포복합시설,,표제부,업무시설,"업무시설(오피스텔),근린생활시설",2941.8,1273.12,13767.74,20230519,16,2,서울특별시 영등포구 당산동2가 12-1번지
11560,11200,0,0012,0002,미라클시티,,표제부,업무시설,"업무시설, 제2종근린생활시설",1024.8,502.54,4415.83,20220105,13,1,서울특별시 영등포구 당산동2가 12-2번지
11560,11200,0,0013,0000,제이씨 빌딩,,일반건축물,제2종근린생활시설,제2종근린생활시설,283.6,166.11,808.47,20210608,5,0,서울특별시 영등포구 당산동2가 13번지
11560,11200,0,0015,0001,문래역 대우미래사랑3차,,표제부,업무시설,업무시설(오피스텔),0,252.9,3727.66,20040213,15,2,서울특별시 영등포구 당산동2가 15-1번지
11560,11200,0,0015,0001,문래역 대우미래사랑3차,,표제부,업무시설,업무시설(오피스텔),0,674.05,10871.52,20040213,15,2,서울특별시 영등포구 당산동2가 15-1번지
11560,11200,0,0015,0001,문래역 대우미래사랑3차,,표제부,업무시설,업무시설(오피스텔),0,252.9,3727.66,20040213,15,2,서울특별시 영등포구 당산동2가 15-1번지
11560,11200,0,0015,0002,문래역 대우미래사랑3차(B),,표제부,업무시설,업무시설(오피스텔),2128.6,674.05,11192.57,20040213,15,2,서울특별시 영등포구 당산동2가 15-2번지
