sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11290,12500,0,0001,0002,고려대학교(고층건물시공자동화건물),,일반건축물,교육연구시설,교육연구시설(대학교),0,756.76,5057.72,20110826,7,1,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,하나스퀘어,,일반건축물,교육연구시설,교육연구시설(대학교),0,717.49,28154.96,20060731,1,3,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,고려대학교 TIGER PLAZA,,일반건축물,교육연구시설,교육연구및복지시설(대학교),640377,321.51,1421.56,20040824,4,1,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,고려대학교정경관증축공사,,일반건축물,교육연구시설,교육연구및복지시설(연구실),150186,24236.21,8202.9,19930129,6,1,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,,,일반건축물,교육연구시설,학교(체육관),0,0,2091.9,19850429,2,1,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,중앙도서관,,일반건축물,교육연구시설,교육및연구복지시설(도서관),0,3168.69,14390.29,19790222,7,1,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,안암 인터내셔널 하우스,,일반건축물,교육연구시설,대학교(기숙사),640850,1964.68,11171.31,20200217,5,1,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,고려대학교 외국인기숙사,,일반건축물,교육연구시설,교육연구및복지시설(대학교),640377,1859.05,9998.16,20050511,5,2,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,Mediheal EES Hall,,일반건축물,교육연구시설,교육연구시설(대학교),640850,1026.86,7041.45,20201224,7,1,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,고려대학교,,일반건축물,교육연구시설,"교육연구및복지시설,대학교",0,223.2,868.12,20031013,4,0,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,본관부속사무실,,일반건축물,교육연구시설,교육시설(사무실),214139.11,153.36,399.88,19970430,3,0,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,고려대학교,,일반건축물,교육연구시설,교육연구시설(대학교),0,5067.92,27370.61,20191112,4,3,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,애기능생활관,,일반건축물,교육연구시설,교육연구시설,630427,1955.34,4431.84,19991001,3,0,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,운초우선교육관,,일반건축물,교육연구시설,교육연구시설,0,1800.38,12669.27,20100218,6,2,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,한투스퀘어학생회관/KIH Square Student Union,,일반건축물,교육연구시설,교육연구시설,0,1330.96,6355.04,20020328,6,1,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,고려대학교 법학도서관,,일반건축물,교육연구시설,교육연구시설,0,717.09,3670.2,20070307,3,2,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,제2산학연구동,,일반건축물,교육연구시설,교육연구시설(대학교),640884.9,1660.96,18774.97,20031031,7,3,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,생명공학관 온실,,일반건축물,교육연구시설,교육연구시설,0,92.17,92.17,20090521,1,0,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,생명과학관,,일반건축물,교육연구시설,"교육연구및복지시설(실험실,교수실,강의실,온실,창고)",0,2995.83,17929.96,20000317,6,2,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,프런티어관,,일반건축물,교육연구시설,교육연구시설,0,2212.66,16193.66,20110228,7,2,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,신공학관,,일반건축물,교육연구시설,교육연구시설(대학교),640884.9,3197.61,26719.77,20201224,6,4,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,체육위원회연수관,,일반건축물,교육연구시설,교육연구시설,640260,1429.41,3305.65,20030311,3,2,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,,,일반건축물,교육연구시설,"교사(경영관), 창고, 식당",0,0,6653.3,19561231,5,1,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,,,일반건축물,창고시설,"창고시설(기관실), 차고",0,0,185.13,19650810,1,0,서울특별시 성북구 안암동5가 1-2번지
11290,12500,0,0001,0002,종합체육관,,일반건축물,교육연구시설,교육연구시설,0,6506.49,18178.79,20060719,3,3,서울특별시 성북구 안암동5가 1-2번지
