sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11440,12200,0,0008,0006,,,일반건축물,단독주택,주택,0,64.93,64.93,19631210,1,0,서울특별시 마포구 합정동 8-6번지
11440,12200,0,0045,0011,,,일반건축물,단독주택,주택,0,20.56,20.56,19430507,1,0,서울특별시 마포구 합정동 45-11번지
11440,12200,0,0045,0011,,,일반건축물,단독주택,주택,0,20.26,20.26,19430507,1,0,서울특별시 마포구 합정동 45-11번지
11440,12200,0,0047,0008,청우빌딩,서울특별시 마포구 합정동 47블럭 8노트,일반건축물,제2종근린생활시설,제1.2종근린생활시설,152,90.8,454.38,20031219,7,0,서울특별시 마포구 합정동 47-8번지
11440,12200,0,0055,0001,변전소,,일반건축물,발전시설,발전소(변전소),0,2885.08,11291.18,20010816,4,1,서울특별시 마포구 합정동 55-1번지
11440,12200,0,0055,0001,부속사무동,,일반건축물,업무시설,발전소(부속사무동),0,518.37,1656.28,20010816,3,1,서울특별시 마포구 합정동 55-1번지
11440,12200,0,0055,0001,서울화력발전소,,일반건축물,제1종근린생활시설,공공용시설,0,228.8,686.4,20040117,2,1,서울특별시 마포구 합정동 55-1번지
11440,12200,0,0055,0002,,,표제부,공동주택,다세대주택,134.03,52.92,158.76,19861202,2,1,서울특별시 마포구 합정동 55-2번지
11440,12200,0,0055,0004,,,일반건축물,제2종근린생활시설,근린생활시설,111.2,55.44,177.12,,2,1,서울특별시 마포구 합정동 55-4번지
11440,12200,0,0055,0005,,,일반건축물,단독주택,단독주택,144.9,85.38,85.38,19970814,1,0,서울특별시 마포구 합정동 55-5번지
11440,12200,0,0055,0006,,,일반건축물,제2종근린생활시설,"주택, 근린생활시설",0,244.75,850.72,19780914,3,1,서울특별시 마포구 합정동 55-6번지
11440,12200,0,0055,0017,,,일반건축물,위험물저장및처리시설,가스공급시설,0,359.6,309.5,19931129,1,0,서울특별시 마포구 합정동 55-17번지
11440,12200,0,0055,0017,,,일반건축물,위험물저장및처리시설,가스공급시설,0,421.04,421.04,19931129,1,0,서울특별시 마포구 합정동 55-17번지
11440,12200,0,0074,0005,,,표제부,공동주택,다세대주택,0,64.35,193.05,19891201,2,1,서울특별시 마포구 합정동 74-5번지
11440,12200,0,0074,0018,,,표제부,공동주택,다세대주택,0,82.95,248.85,19891219,2,1,서울특별시 마포구 합정동 74-18번지
11440,12200,0,0074,0025,,,표제부,공동주택,다세대주택,0,80.22,240.66,19891123,2,1,서울특별시 마포구 합정동 74-25번지
11440,12200,0,0074,0026,,,표제부,공동주택,다세대주택,0,48.48,145.44,19891123,2,1,서울특별시 마포구 합정동 74-26번지
11440,12200,0,0074,0027,,,표제부,공동주택,다세대주택,0,83.31,249.93,19891205,2,1,서울특별시 마포구 합정동 74-27번지
11440,12200,0,0074,0028,,,표제부,공동주택,다세대주택,0,83.31,249.93,19891204,2,1,서울특별시 마포구 합정동 74-28번지
11440,12200,0,0074,0029,,,표제부,공동주택,다세대주택,0,80.52,241.56,19900104,2,1,서울특별시 마포구 합정동 74-29번지
11440,12200,0,0074,0030,,,표제부,공동주택,다세대주택,0,80.52,241.56,19891128,2,1,서울특별시 마포구 합정동 74-30번지
11440,12200,0,0074,0031,,,표제부,공동주택,다세대주택,0,80.52,241.56,19891123,2,1,서울특별시 마포구 합정동 74-31번지
11440,12200,0,0075,0010,,,표제부,공동주택,댜세대주택,0,102.54,307.62,19891117,2,1,서울특별시 마포구 합정동 75-10번지
