sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11170,11000,0,0001,0000,,,일반건축물,단독주택,주택,0,89.26,92.57,19430225,1,1,서울특별시 용산구 청파동2가 1번지
11170,11000,0,0001,0000,,,일반건축물,단독주택,주택,0,89.26,92.57,19430225,1,1,서울특별시 용산구 청파동2가 1번지
11170,11000,0,0001,0000,,,일반건축물,단독주택,주택,0,119.01,122.32,19430225,1,1,서울특별시 용산구 청파동2가 1번지
11170,11000,0,0001,0001,,,표제부,공동주택,다세대주택,201.6,82.11,248.31,19910116,2,1,서울특별시 용산구 청파동2가 1-1번지
11170,11000,0,0001,0001,,,일반건축물,단독주택,주택,0,86.78,86.78,19430225,1,0,서울특별시 용산구 청파동2가 1-1번지
11170,11000,0,0001,0002,,,일반건축물,단독주택,다가구용단독주택(6가구),220.83,132.35,477.06,19950616,3,1,서울특별시 용산구 청파동2가 1-2번지
11170,11000,0,0001,0003,,,표제부,공동주택,다세대주택,173.4,86.64,243.24,19860828,2,1,서울특별시 용산구 청파동2가 1-3번지
11170,11000,0,0001,0004,,,일반건축물,단독주택,주택,0,47.93,47.93,19380310,1,0,서울특별시 용산구 청파동2가 1-4번지
11170,11000,0,0001,0016,,,일반건축물,단독주택,주택,0,69.42,69.42,19380405,1,0,서울특별시 용산구 청파동2가 1-16번지
11170,11000,0,0001,0016,,,표제부,공동주택,다세대주택,151.4,71.21,204.48,19861210,2,1,서울특별시 용산구 청파동2가 1-16번지
11170,11000,0,0001,0016,,,일반건축물,단독주택,주택,0,72.73,72.73,19380405,1,0,서울특별시 용산구 청파동2가 1-16번지
11170,11000,0,0001,0023,,,표제부,공동주택,공동주택외1,256.8,144.46,487.72,20220718,5,1,서울특별시 용산구 청파동2가 1-23번지
11170,11000,0,0001,0024,,,일반건축물,단독주택,주택,171.7,84.33,247.89,19861231,2,1,서울특별시 용산구 청파동2가 1-24번지
11170,11000,0,0001,0025,,,일반건축물,단독주택,다가구용단독주택(8가구),195,100.89,390.1,19940930,3,1,서울특별시 용산구 청파동2가 1-25번지
11170,11000,0,0001,0026,,,일반건축물,단독주택,다가구용단독주택(7가구),207.7,109.34,433.04,19941223,3,1,서울특별시 용산구 청파동2가 1-26번지
11170,11000,0,0001,0027,,,일반건축물,단독주택,다가구용단독주택(4가구),102.5,50.35,179.84,19961223,3,1,서울특별시 용산구 청파동2가 1-27번지
11170,11000,0,0001,0028,,,표제부,공동주택,다세대주택,188.5,94.99,394.09,19931008,4,1,서울특별시 용산구 청파동2가 1-28번지
11170,11000,0,0001,0029,,,일반건축물,단독주택,다가구용단독주택(7가구),198.3,117.54,445.98,19911210,3,1,서울특별시 용산구 청파동2가 1-29번지
11170,11000,0,0001,0030,,,일반건축물,단독주택,다가구용단독주택(8가구),208.3,122.89,459.24,19961228,3,1,서울특별시 용산구 청파동2가 1-30번지
11170,11000,0,0001,0031,,,일반건축물,단독주택,다가구용단독주택(8가구),211.6,120.05,464.93,19971002,3,1,서울특별시 용산구 청파동2가 1-31번지
11170,11000,0,0001,0032,,,표제부,제2종근린생활시설,"제1,2종근린생활시설",201.6,109.12,469.12,20080722,4,1,서울특별시 용산구 청파동2가 1-32번지
11170,11000,0,0001,0033,,,표제부,공동주택,다세대주택,213.42,124.18,470.17,20111025,4,1,서울특별시 용산구 청파동2가 1-33번지
11170,11000,0,0001,0034,,,일반건축물,단독주택,"다가구용단독주택(3가구),근린생활시설",110.44,64.76,255.2,19960731,3,1,서울특별시 용산구 청파동2가 1-34번지
11170,11000,0,0001,0040,,,표제부,공동주택,다세대주택,214.96,128.52,504.41,19960823,4,1,서울특별시 용산구 청파동2가 1-40번지
11170,11000,0,0001,0041,,,일반건축물,단독주택,"다가구용단독주택(3가구),근린생활시설",85.05,51,197.2,19961223,3,1,서울특별시 용산구 청파동2가 1-41번지
11170,11000,0,0001,0042,서울청파초등학교,,일반건축물,교육연구시설,교육연구시설,0,0,1152.57,,2,0,서울특별시 용산구 청파동2가 1-42번지
11170,11000,0,0001,0042,서울청파초등학교,,일반건축물,교육연구시설,교육연구시설,19476.6,2489.3,8723.59,19800211,4,0,서울특별시 용산구 청파동2가 1-42번지
11170,11000,0,0001,0042,서울청파초등학교,,일반건축물,교육연구시설,교육연구시설,0,0,1603.6,20041129,3,0,서울특별시 용산구 청파동2가 1-42번지
11170,11000,0,0001,0045,,,표제부,제2종근린생활시설,사무소 및 소매점,176.53,73.2,324.72,20080529,4,1,서울특별시 용산구 청파동2가 1-45번지
11170,11000,0,0001,0047,다온빌,,표제부,공동주택,공동주택 외1,239.81,137.22,480.22,20210928,4,1,서울특별시 용산구 청파동2가 1-47번지
11170,11000,0,0001,0049,라일락,,일반건축물,단독주택,다가구주택,281.61,167.96,394.31,20190201,3,1,서울특별시 용산구 청파동2가 1-49번지
11170,11000,0,0001,0051,,,일반건축물,단독주택,주택,0,49.59,81,19381030,2,0,서울특별시 용산구 청파동2가 1-51번지
11170,11000,0,0001,0052,,,일반건축물,단독주택,다가구용단독주택(8가구),221.23,132.7,432.62,19940524,3,1,서울특별시 용산구 청파동2가 1-52번지
11170,11000,0,0001,0053,,,표제부,공동주택,다세대주택,224.1,134.13,470.56,19960806,3,1,서울특별시 용산구 청파동2가 1-53번지
11170,11000,0,0001,0058,,,표제부,공동주택,다세대주택,166.4,98.52,474.76,20000626,4,1,서울특별시 용산구 청파동2가 1-58번지
11170,11000,0,0001,0059,,,일반건축물,단독주택,주택,0,46.28,77.69,19590206,2,0,서울특별시 용산구 청파동2가 1-59번지
11170,11000,0,0001,0061,,,표제부,공동주택,다세대주택,112.85,67.67,203.01,19910114,2,1,서울특별시 용산구 청파동2가 1-61번지
11170,11000,0,0001,0064,,,일반건축물,단독주택,주택,135.5,66.61,170.86,19841224,2,1,서울특별시 용산구 청파동2가 1-64번지
11170,11000,0,0001,0068,,,일반건축물,단독주택,다가구주택(8가구),119,70.86,255.08,20020305,4,0,서울특별시 용산구 청파동2가 1-68번지
11170,11000,0,0001,0070,,,일반건축물,단독주택,주택,0,43.8,70.25,19380930,2,0,서울특별시 용산구 청파동2가 1-70번지
11170,11000,0,0001,0071,,,일반건축물,단독주택,주택,0,49.59,77.03,19540228,2,0,서울특별시 용산구 청파동2가 1-71번지
11170,11000,0,0001,0074,,,일반건축물,단독주택,주택,0,50.12,80.04,19611002,2,0,서울특별시 용산구 청파동2가 1-74번지
11170,11000,0,0001,0075,,,일반건축물,단독주택,다가구용단독주택(4가구),74.15,52.2,179.12,19920114,2,1,서울특별시 용산구 청파동2가 1-75번지
11170,11000,0,0001,0076,시경재,,일반건축물,단독주택,단독주택(다가구주택),67.8,40.65,147.06,20190320,3,1,서울특별시 용산구 청파동2가 1-76번지
11170,11000,0,0001,0079,,,표제부,공동주택,다세대주택,178.8,106.4,267.99,20121224,4,0,서울특별시 용산구 청파동2가 1-79번지
11170,11000,0,0001,0080,그린나래빌,,표제부,공동주택,다세대주택,359.1,208.12,659.54,20140522,5,0,서울특별시 용산구 청파동2가 1-80번지
11170,11000,0,0001,0081,,,일반건축물,제1종근린생활시설,"제1종근린생활시설,목욕탕,여관",379.8,282.35,660.47,19701030,2,1,서울특별시 용산구 청파동2가 1-81번지
11170,11000,0,0001,0083,,,표제부,제2종근린생활시설,제2종근린생활시설외1,142.8,85.28,286,20080718,3,1,서울특별시 용산구 청파동2가 1-83번지
11170,11000,0,0001,0084,,,일반건축물,단독주택,주택,0,69.42,69.42,19830718,1,0,서울특별시 용산구 청파동2가 1-84번지
11170,11000,0,0001,0084,,,일반건축물,단독주택,주택,146.1,72.76,167.14,19830718,2,1,서울특별시 용산구 청파동2가 1-84번지
11170,11000,0,0001,0085,,,표제부,공동주택,다세대주택,143.1,71.42,217.35,19861030,2,1,서울특별시 용산구 청파동2가 1-85번지
11170,11000,0,0001,0086,,,일반건축물,단독주택,다가구용단독주택(5가구),146.07,87.25,299.07,19970719,3,1,서울특별시 용산구 청파동2가 1-86번지
11170,11000,0,0001,0115,,,일반건축물,단독주택,주택,0,30.28,30.28,19611015,1,0,서울특별시 용산구 청파동2가 1-115번지
11170,11000,0,0001,0131,,,일반건축물,단독주택,다가구용단독주택(4가구),102,56.32,158.1,19911118,2,1,서울특별시 용산구 청파동2가 1-131번지
11170,11000,0,0001,0133,,,일반건축물,단독주택,단독주택,47.72,25.14,71.76,19930412,2,1,서울특별시 용산구 청파동2가 1-133번지
11170,11000,0,0001,0135,선정제,,일반건축물,단독주택,단독주택,166.8,100.01,310.73,20181205,4,0,서울특별시 용산구 청파동2가 1-135번지
11170,11000,0,0001,0146,,,일반건축물,제1종근린생활시설,제1종근린생활시설 및 제2종근린생활시설,261.5,129.14,656.52,19921205,5,1,서울특별시 용산구 청파동2가 1-146번지
11170,11000,0,0001,0167,,,표제부,공동주택,다세대주택,120.3,60.03,180.09,19860828,2,1,서울특별시 용산구 청파동2가 1-167번지
11170,11000,0,0001,0180,,,표제부,공동주택,다세대주택,200.04,118.23,394.2,20031001,5,0,서울특별시 용산구 청파동2가 1-180번지
11170,11000,0,0001,0183,그린 나래빌,,표제부,공동주택,공동주택(다세대주택),329.5,196.49,658.91,20140417,5,0,서울특별시 용산구 청파동2가 1-183번지
11170,11000,0,0002,0003,,,표제부,공동주택,다세대주택,240.28,112.02,328.05,19890415,2,1,서울특별시 용산구 청파동2가 2-3번지
11170,11000,0,0002,0005,,,일반건축물,단독주택,주택,146.9,65.62,139.77,19780727,2,1,서울특별시 용산구 청파동2가 2-5번지
11170,11000,0,0002,0006,,,일반건축물,단독주택,"주택, 근린생활시설",0,21.09,21.09,19611020,1,0,서울특별시 용산구 청파동2가 2-6번지
11170,11000,0,0002,0008,,,일반건축물,단독주택,주택,0,30.88,50.42,19680709,2,0,서울특별시 용산구 청파동2가 2-8번지
11170,11000,0,0002,0015,청파 신비빌B,,표제부,공동주택,공동주택(다세대주택)외제2종근린생활시설,263.25,157.78,644.21,20210225,4,1,서울특별시 용산구 청파동2가 2-15번지
11170,11000,0,0002,0019,,,표제부,공동주택,다세대주택,173.44,83.94,245.94,19860809,2,1,서울특별시 용산구 청파동2가 2-19번지
11170,11000,0,0002,0020,,,표제부,제2종근린생활시설,"제1,2종근린생활시설",138.2,75.24,353.76,20080623,4,1,서울특별시 용산구 청파동2가 2-20번지
11170,11000,0,0002,0021,준 쉐르빌,,표제부,공동주택,다세대주택 및 제1종근린생활시설,236.15,141.3,431.77,20080407,5,0,서울특별시 용산구 청파동2가 2-21번지
11170,11000,0,0002,0022,용산청파 휴먼타운,,표제부,공동주택,공동주택 외1,143.5,80.05,265.76,20211111,5,0,서울특별시 용산구 청파동2가 2-22번지
11170,11000,0,0002,0028,,,표제부,공동주택,다세대주택,165.75,82.46,244.8,19860809,2,1,서울특별시 용산구 청파동2가 2-28번지
11170,11000,0,0002,0029,,,표제부,공동주택,다세대주택,163.83,81.06,235.98,19860809,2,1,서울특별시 용산구 청파동2가 2-29번지
