sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11410,10400,0,0001,0001,,,일반건축물,제2종근린생활시설,사무실,0,0,396.7,,2,0,서울특별시 서대문구 미근동 1-1번지
11410,10400,0,0021,0001,(주)케이티앤지 서대문 타워,,일반건축물,업무시설,"업무시설/제1,2종근린생활시설",5114.1,1823.89,36389.97,20110923,14,5,서울특별시 서대문구 미근동 21-1번지
11410,10400,0,0022,0001,,,일반건축물,단독주택,주택,0,0,46.28,19330908,1,0,서울특별시 서대문구 미근동 22-1번지
11410,10400,0,0022,0003,,,일반건축물,단독주택,주택,0,0,27.44,,1,0,서울특별시 서대문구 미근동 22-3번지
11410,10400,0,0022,0006,,,일반건축물,단독주택,주택,0,0,68.79,19710525,2,0,서울특별시 서대문구 미근동 22-6번지
11410,10400,0,0023,0002,,,일반건축물,단독주택,주택,0,0,56.2,,1,0,서울특별시 서대문구 미근동 23-2번지
11410,10400,0,0024,0000,,,일반건축물,단독주택,주택,0,0,26.45,,1,0,서울특별시 서대문구 미근동 24번지
11410,10400,0,0024,0000,,,일반건축물,단독주택,주택,0,0,36.36,19330810,1,0,서울특별시 서대문구 미근동 24번지
11410,10400,0,0024,0001,,,일반건축물,단독주택,주택,0,0,40.3,,1,0,서울특별시 서대문구 미근동 24-1번지
11410,10400,0,0024,0003,,,일반건축물,단독주택,주택,0,0,24.13,,1,0,서울특별시 서대문구 미근동 24-3번지
11410,10400,0,0026,0000,,,일반건축물,단독주택,주택,0,0,80.39,19630327,2,0,서울특별시 서대문구 미근동 26번지
11410,10400,0,0027,0000,,,일반건축물,제1종근린생활시설,근린생활시설,0,0,23.14,19551113,1,0,서울특별시 서대문구 미근동 27번지
11410,10400,0,0027,0000,,,일반건축물,제2종근린생활시설,근린생활시설,0,0,23.14,19551005,1,0,서울특별시 서대문구 미근동 27번지
11410,10400,0,0031,0002,,,표제부,제2종근린생활시설,제2종근린생활시설및일반업무시설,0,0,661.47,19700816,5,1,서울특별시 서대문구 미근동 31-2번지
11410,10400,0,0031,0003,,,일반건축물,제1종근린생활시설,근린생활시설,0,0,46.28,,1,0,서울특별시 서대문구 미근동 31-3번지
11410,10400,0,0031,0003,,,일반건축물,제1종근린생활시설,근린생활시설,0,0,46.28,,1,0,서울특별시 서대문구 미근동 31-3번지
11410,10400,0,0031,0006,,,일반건축물,제1종근린생활시설,근린생활시설,0,0,48.33,19600301,1,0,서울특별시 서대문구 미근동 31-6번지
11410,10400,0,0031,0007,,,일반건축물,제1종근린생활시설,근린생활시설,0,0,34.71,,1,0,서울특별시 서대문구 미근동 31-7번지
11410,10400,0,0031,0011,,,일반건축물,단독주택,주택및근린생활시설,0,0,56.2,,1,0,서울특별시 서대문구 미근동 31-11번지
11410,10400,0,0031,0012,,,일반건축물,제1종근린생활시설,근린생활시설,0,0,89.26,,1,0,서울특별시 서대문구 미근동 31-12번지
11410,10400,0,0031,0013,,,일반건축물,제2종근린생활시설,"근린생활시설, 업무시설, 위락시설",0,0,494.71,19721115,4,1,서울특별시 서대문구 미근동 31-13번지
11410,10400,0,0031,0014,,,일반건축물,제2종근린생활시설,제2종근린생활시설,0,70.45,118.45,20051014,2,0,서울특별시 서대문구 미근동 31-14번지
11410,10400,0,0031,0014,,,일반건축물,제2종근린생활시설,제2종근린생활시설,0,62.54,62.54,20051014,1,0,서울특별시 서대문구 미근동 31-14번지
11410,10400,0,0034,0000,,,일반건축물,단독주택,"주택, 물치",0,0,48.49,19670925,1,0,서울특별시 서대문구 미근동 34번지
11410,10400,0,0035,0000,,,일반건축물,단독주택,주택,0,0,33.06,19331027,1,0,서울특별시 서대문구 미근동 35번지
11410,10400,0,0044,0001,,,일반건축물,단독주택,주택,0,0,39.67,,1,0,서울특별시 서대문구 미근동 44-1번지
11410,10400,0,0044,0002,,,일반건축물,단독주택,주택,0,0,36.36,,1,0,서울특별시 서대문구 미근동 44-2번지
11410,10400,0,0060,0001,,,일반건축물,제2종근린생활시설,제2종근린생활시설,0,0,30.84,,1,0,서울특별시 서대문구 미근동 60-1번지
11410,10400,0,0060,0002,,,일반건축물,단독주택,주택,62.8,35.73,35.73,19331205,1,0,서울특별시 서대문구 미근동 60-2번지
11410,10400,0,0060,0003,,,일반건축물,단독주택,주택,0,0,37.43,19331020,1,0,서울특별시 서대문구 미근동 60-3번지
11410,10400,0,0060,0004,,,일반건축물,단독주택,주택,0,0,33.06,19331211,1,0,서울특별시 서대문구 미근동 60-4번지
11410,10400,0,0060,0005,,,일반건축물,단독주택,주택,0,0,23.14,19490223,1,0,서울특별시 서대문구 미근동 60-5번지
11410,10400,0,0060,0006,,,일반건축물,단독주택,주택,0,0,38.67,19331211,1,0,서울특별시 서대문구 미근동 60-6번지
11410,10400,0,0060,0007,,,일반건축물,단독주택,주택,0,0,39.67,19331110,1,0,서울특별시 서대문구 미근동 60-7번지
11410,10400,0,0060,0008,,,일반건축물,단독주택,주택,0,0,33.06,19340120,1,0,서울특별시 서대문구 미근동 60-8번지
11410,10400,0,0060,0009,,,일반건축물,단독주택,주택,0,0,26.45,19340616,1,0,서울특별시 서대문구 미근동 60-9번지
11410,10400,0,0060,0010,,,일반건축물,단독주택,주택,0,0,41.32,19331215,1,0,서울특별시 서대문구 미근동 60-10번지
11410,10400,0,0060,0011,,,일반건축물,단독주택,주택,0,0,36.36,19340515,1,0,서울특별시 서대문구 미근동 60-11번지
11410,10400,0,0060,0013,,,일반건축물,단독주택,주택,0,0,42.98,19611031,1,0,서울특별시 서대문구 미근동 60-13번지
11410,10400,0,0060,0015,,,일반건축물,단독주택,주택,0,0,29.75,19470502,1,0,서울특별시 서대문구 미근동 60-15번지
11410,10400,0,0060,0019,,,일반건축물,단독주택,근린생활시설및단독주택,0,0,196.37,19781220,2,1,서울특별시 서대문구 미근동 60-19번지
11410,10400,0,0060,0020,,,일반건축물,단독주택,주택,0,0,36.36,19490705,1,0,서울특별시 서대문구 미근동 60-20번지
11410,10400,0,0060,0022,,,일반건축물,단독주택,단독주택,74.17,35.24,105.67,19920109,2,1,서울특별시 서대문구 미근동 60-22번지
11410,10400,0,0060,0042,미근경로당,,일반건축물,노유자시설,노인정,0,0,125.4,19881216,2,1,서울특별시 서대문구 미근동 60-42번지
11410,10400,0,0061,0001,,,일반건축물,단독주택,점포및 주택,0,0,117.66,19760305,3,1,서울특별시 서대문구 미근동 61-1번지
11410,10400,0,0062,0000,,,일반건축물,단독주택,주택,0,0,16.53,19470707,1,0,서울특별시 서대문구 미근동 62번지
11410,10400,0,0063,0001,,,일반건축물,단독주택,주택,0,0,26.45,19490416,1,0,서울특별시 서대문구 미근동 63-1번지
11410,10400,0,0064,0000,,,일반건축물,단독주택,주택,0,0,19.83,19481022,1,0,서울특별시 서대문구 미근동 64번지
11410,10400,0,0065,0006,,,일반건축물,단독주택,주택,0,0,62.58,19760628,1,1,서울특별시 서대문구 미근동 65-6번지
11410,10400,0,0066,0004,,,일반건축물,단독주택,주택,0,0,21.29,19611020,1,0,서울특별시 서대문구 미근동 66-4번지
11410,10400,0,0066,0005,,,일반건축물,단독주택,주택,0,0,63.46,,2,0,서울특별시 서대문구 미근동 66-5번지
11410,10400,0,0066,0006,,,일반건축물,단독주택,주택,0,0,63.07,19700327,2,1,서울특별시 서대문구 미근동 66-6번지
11410,10400,0,0066,0006,,,일반건축물,단독주택,주택,0,0,39.67,19540921,1,0,서울특별시 서대문구 미근동 66-6번지
11410,10400,0,0067,0001,,,일반건축물,단독주택,주택,0,0,89.26,19661126,2,0,서울특별시 서대문구 미근동 67-1번지
11410,10400,0,0068,0001,,,일반건축물,단독주택,주택,0,0,33.06,,1,0,서울특별시 서대문구 미근동 68-1번지
11410,10400,0,0068,0002,,,일반건축물,단독주택,주택,0,0,31.4,,1,0,서울특별시 서대문구 미근동 68-2번지
11410,10400,0,0069,0000,,,일반건축물,단독주택,주택,159,92.2,191.71,19770623,2,1,서울특별시 서대문구 미근동 69번지
11410,10400,0,0070,0001,,,일반건축물,단독주택,주택,0,0,40.53,,1,0,서울특별시 서대문구 미근동 70-1번지
11410,10400,0,0070,0001,,,일반건축물,단독주택,주택,0,0,72.86,,1,0,서울특별시 서대문구 미근동 70-1번지
11410,10400,0,0071,0000,,,일반건축물,단독주택,주택,0,0,89.26,19500401,1,0,서울특별시 서대문구 미근동 71번지
11410,10400,0,0072,0001,,,표제부,제1종근린생활시설,근린생활시설,378.24,181.8,879.95,19910327,4,1,서울특별시 서대문구 미근동 72-1번지
11410,10400,0,0072,0002,,,일반건축물,단독주택,주택,0,0,54.83,,1,0,서울특별시 서대문구 미근동 72-2번지
11410,10400,0,0072,0002,,,일반건축물,단독주택,주택,0,0,19.1,,1,0,서울특별시 서대문구 미근동 72-2번지
11410,10400,0,0072,0003,,,표제부,공장,공장및사무실,695.5,251.93,887.03,19650708,4,0,서울특별시 서대문구 미근동 72-3번지
11410,10400,0,0072,0004,,,일반건축물,단독주택,다가구용단독주택,276.6,142.05,352.32,19940712,3,0,서울특별시 서대문구 미근동 72-4번지
11410,10400,0,0072,0005,,,일반건축물,제2종근린생활시설,제2종근린생활시설,60.6,36.3,167.76,20180919,5,0,서울특별시 서대문구 미근동 72-5번지
11410,10400,0,0072,0006,,,일반건축물,제2종근린생활시설,제2종근린생활시설(일반음식점),0,0,252.16,19690905,2,1,서울특별시 서대문구 미근동 72-6번지
11410,10400,0,0072,0007,,,일반건축물,단독주택,주택,0,0,25.88,,1,0,서울특별시 서대문구 미근동 72-7번지
11410,10400,0,0074,0001,,,일반건축물,단독주택,"다가구용단독주택,근린생활시설",244,144.98,558,19970526,3,1,서울특별시 서대문구 미근동 74-1번지
11410,10400,0,0074,0002,,,일반건축물,단독주택,주택,0,0,42.98,19550601,1,0,서울특별시 서대문구 미근동 74-2번지
11410,10400,0,0074,0004,,,일반건축물,단독주택,주택,0,0,48,19611101,1,0,서울특별시 서대문구 미근동 74-4번지
11410,10400,0,0075,0000,,,일반건축물,단독주택,주택,0,0,9.92,,1,0,서울특별시 서대문구 미근동 75번지
11410,10400,0,0075,0000,,,일반건축물,단독주택,주택,0,0,13.22,,1,0,서울특별시 서대문구 미근동 75번지
11410,10400,0,0075,0000,,,일반건축물,단독주택,주택,0,0,19.83,,1,0,서울특별시 서대문구 미근동 75번지
11410,10400,0,0075,0002,,,일반건축물,단독주택,주택,0,0,28.73,19611231,1,0,서울특별시 서대문구 미근동 75-2번지
11410,10400,0,0076,0001,,,일반건축물,단독주택,다가구주택,155.2,88.89,280.42,19910424,3,1,서울특별시 서대문구 미근동 76-1번지
11410,10400,0,0076,0002,,,일반건축물,단독주택,다가구용단독주택(5가구),0,0,236.25,19901006,2,1,서울특별시 서대문구 미근동 76-2번지
11410,10400,0,0077,0000,,,일반건축물,단독주택,주택,0,0,36.36,19460701,1,0,서울특별시 서대문구 미근동 77번지
11410,10400,0,0078,0000,,,일반건축물,단독주택,단독주택,148.7,92.87,354.89,19990428,4,0,서울특별시 서대문구 미근동 78번지
11410,10400,0,0080,0000,,,일반건축물,단독주택,주택,0,0,67.79,19391230,1,0,서울특별시 서대문구 미근동 80번지
11410,10400,0,0081,0000,,,일반건축물,제2종근린생활시설,제2종근린생활시설(사무소),82.6,69.55,221.75,19710508,3,0,서울특별시 서대문구 미근동 81번지
11410,10400,0,0082,0001,,,일반건축물,제2종근린생활시설,제2종근린생활시설,0,0,13.95,,1,0,서울특별시 서대문구 미근동 82-1번지
