sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11140,15800,0,0023,0001,,,일반건축물,제1종근린생활시설,근린생활시설,0,0,84.06,,2,0,서울특별시 중구 충무로3가 23-1번지
11140,15800,0,0023,0002,,,일반건축물,제2종근린생활시설,제2종근린생활시설,0,0,158.67,19551110,3,0,서울특별시 중구 충무로3가 23-2번지
11140,15800,0,0023,0003,,,일반건축물,제1종근린생활시설,근린생활시설,121.3,0,240.71,19581010,3,0,서울특별시 중구 충무로3가 23-3번지
11140,15800,0,0024,0001,아세아빌딩(평산신씨대종중),,일반건축물,업무시설,"근린생활시설, 업무시설",146.1,132.13,1104.49,19690829,8,0,서울특별시 중구 충무로3가 24-1번지
11140,15800,0,0024,0002,,,일반건축물,제1종근린생활시설,"점포, 사무실",0,0,306.48,,3,1,서울특별시 중구 충무로3가 24-2번지
11140,15800,0,0024,0003,,,일반건축물,공장,공장,0,0,330.91,19560220,3,1,서울특별시 중구 충무로3가 24-3번지
11140,15800,0,0024,0004,,,일반건축물,제2종근린생활시설,제2종근린생활시설,396.4,236.11,2225.81,20120423,7,2,서울특별시 중구 충무로3가 24-4번지
11140,15800,0,0024,0005,,,일반건축물,제2종근린생활시설,"사무실, 공장, 근린생활시설",0,0,208.27,19571220,4,0,서울특별시 중구 충무로3가 24-5번지
11140,15800,0,0024,0005,,,일반건축물,제2종근린생활시설,제2종근린생활시설,0,0,176.34,19560805,2,0,서울특별시 중구 충무로3가 24-5번지
11140,15800,0,0024,0005,,,일반건축물,제2종근린생활시설,"식당, 공장",0,0,110.68,19561214,2,1,서울특별시 중구 충무로3가 24-5번지
11140,15800,0,0024,0005,,,일반건축물,제1종근린생활시설,근린생활시설,0,0,89.26,19570105,2,0,서울특별시 중구 충무로3가 24-5번지
