sigunguCd,bjdongCd,platGbCd,bun,ji,bldNm,splotNm,regstrKindCdNm,mainPurpsCdNm,etcPurps,platArea,archArea,totArea,useAprDay,grndFlrCnt,ugrndFlrCnt,platPlc
11110,11100,0,0001,0001,,,일반건축물,업무시설,업무시설,1154.39,691.4,4848.95,20030612,5,2,서울특별시 종로구 옥인동 1-1번지
11110,11100,0,0001,0003,,,일반건축물,단독주택,"주택, 창고",0,0,69.42,,1,0,서울특별시 종로구 옥인동 1-3번지
11110,11100,0,0002,0001,,,일반건축물,단독주택,주택,0,0,52.9,,1,0,서울특별시 종로구 옥인동 2-1번지
11110,11100,0,0002,0004,,,일반건축물,단독주택,주택,0,0,56.2,,1,1,서울특별시 종로구 옥인동 2-4번지
11110,11100,0,0002,0005,,,일반건축물,단독주택,주택,168.6,93.61,201.2,,3,0,서울특별시 종로구 옥인동 2-5번지
11110,11100,0,0002,0006,,,일반건축물,단독주택,단독주택,132.2,79.24,79.24,,1,0,서울특별시 종로구 옥인동 2-6번지
11110,11100,0,0002,0007,,,일반건축물,단독주택,주택,115.7,62.81,62.81,,1,0,서울특별시 종로구 옥인동 2-7번지
11110,11100,0,0002,0008,,,일반건축물,단독주택,"단독주택, 제2종근린생활시설",0,0,75.01,,1,0,서울특별시 종로구 옥인동 2-8번지
11110,11100,0,0002,0010,,,일반건축물,단독주택,주택,75.7,47.93,47.93,,1,0,서울특별시 종로구 옥인동 2-10번지
11110,11100,0,0002,0011,,,일반건축물,단독주택,주택,0,0,148.42,19840825,2,1,서울특별시 종로구 옥인동 2-11번지
11110,11100,0,0002,0012,,,일반건축물,단독주택,주택,0,0,73.72,,1,0,서울특별시 종로구 옥인동 2-12번지
11110,11100,0,0002,0013,,,일반건축물,단독주택,"주택, 물치",0,0,76.63,,1,0,서울특별시 종로구 옥인동 2-13번지
11110,11100,0,0002,0014,,,일반건축물,단독주택,주택,0,0,66.64,19640319,1,1,서울특별시 종로구 옥인동 2-14번지
11110,11100,0,0002,0015,,,일반건축물,단독주택,단독주택,148.8,82.84,77.93,,1,0,서울특별시 종로구 옥인동 2-15번지
11110,11100,0,0002,0017,,,일반건축물,단독주택,주택,125.6,77.69,77.69,,1,0,서울특별시 종로구 옥인동 2-17번지
11110,11100,0,0002,0020,,,일반건축물,단독주택,주택,0,0,19.87,19480510,1,0,서울특별시 종로구 옥인동 2-20번지
11110,11100,0,0002,0021,,,일반건축물,단독주택,주택,0,0,27.5,,1,0,서울특별시 종로구 옥인동 2-21번지
11110,11100,0,0003,0001,,,일반건축물,단독주택,주택,0,0,203.87,,2,1,서울특별시 종로구 옥인동 3-1번지
11110,11100,0,0004,0000,,,일반건축물,단독주택,주택,0,0,36.79,,1,0,서울특별시 종로구 옥인동 4번지
11110,11100,0,0005,0000,,,일반건축물,제2종근린생활시설,제2종근린생활시설,129.5,77.28,195.12,20140805,3,0,서울특별시 종로구 옥인동 5번지
11110,11100,0,0007,0001,,,일반건축물,단독주택,주택,0,0,307.57,19661130,3,1,서울특별시 종로구 옥인동 7-1번지
11110,11100,0,0008,0000,,,일반건축물,단독주택,주택,0,0,26.45,,1,0,서울특별시 종로구 옥인동 8번지
11110,11100,0,0010,0001,,,일반건축물,제2종근린생활시설,근린생활시설,0,0,92.11,,2,0,서울특별시 종로구 옥인동 10-1번지
11110,11100,0,0013,0001,,,일반건축물,업무시설,업무시설(사무소),484.5,228.92,596.63,,2,1,서울특별시 종로구 옥인동 13-1번지
11110,11100,0,0014,0000,홀로세 다세대주택,,표제부,공동주택,공동주택,455.5,273.26,719.84,20241127,3,1,서울특별시 종로구 옥인동 14번지
11110,11100,0,0016,0000,,,일반건축물,제2종근린생활시설,제2종근린생활시설,274.4,161.56,732.15,20031204,5,1,서울특별시 종로구 옥인동 16번지
11110,11100,0,0017,0000,,,일반건축물,제2종근린생활시설,근린생활시설,0,0,46.28,,1,0,서울특별시 종로구 옥인동 17번지
11110,11100,0,0018,0000,대한예수교장로회옥인교회,,일반건축물,종교시설,종교시설,835.3,448.64,2221.82,19930331,5,1,서울특별시 종로구 옥인동 18번지
11110,11100,0,0019,0002,,,일반건축물,제1종근린생활시설,"근린생활시설, 주택",225.55,0,494.64,19900608,3,1,서울특별시 종로구 옥인동 19-2번지
11110,11100,0,0019,0003,,,일반건축물,단독주택,주택,0,0,49.59,19541005,1,0,서울특별시 종로구 옥인동 19-3번지
11110,11100,0,0019,0003,,,일반건축물,단독주택,주택,0,0,23.14,,1,0,서울특별시 종로구 옥인동 19-3번지
11110,11100,0,0019,0004,,,일반건축물,단독주택,단독주택,70.4,41.5,154.13,20190313,3,1,서울특별시 종로구 옥인동 19-4번지
11110,11100,0,0019,0010,,,일반건축물,단독주택,단독주택,1104.2,326.34,644.94,20031006,2,1,서울특별시 종로구 옥인동 19-10번지
11110,11100,0,0019,0011,,,일반건축물,단독주택,주택,0,0,149.05,19841013,2,1,서울특별시 종로구 옥인동 19-11번지
11110,11100,0,0019,0016,,,일반건축물,문화및집회시설,체험관,0,56.7,56.7,20170706,1,0,서울특별시 종로구 옥인동 19-16번지
11110,11100,0,0019,0016,,,일반건축물,문화및집회시설,체험관,0,10.08,10.08,20170706,1,0,서울특별시 종로구 옥인동 19-16번지
11110,11100,0,0019,0016,,,일반건축물,문화및집회시설,체험관,0,71.77,71.77,20170706,1,0,서울특별시 종로구 옥인동 19-16번지
11110,11100,0,0019,0017,,,일반건축물,제2종근린생활시설,제2종근린생활시설(사무실),270,159.8,649.49,20121109,4,1,서울특별시 종로구 옥인동 19-17번지
11110,11100,0,0019,0018,소심재,,일반건축물,단독주택,단독주택,482.3,186.38,263.41,20150421,2,0,서울특별시 종로구 옥인동 19-18번지
11110,11100,0,0019,0018,,,일반건축물,단독주택,주택,0,0,168.53,19661230,2,1,서울특별시 종로구 옥인동 19-18번지
11110,11100,0,0019,0023,,,일반건축물,제1종근린생활시설,근린생활시설(소매점),0,0,24.79,,1,0,서울특별시 종로구 옥인동 19-23번지
11110,11100,0,0019,0023,,,일반건축물,단독주택,주택,0,0,143.7,19700512,2,1,서울특별시 종로구 옥인동 19-23번지
11110,11100,0,0019,0024,,,일반건축물,단독주택,주택,0,0,159.93,,2,1,서울특별시 종로구 옥인동 19-24번지
11110,11100,0,0019,0025,옥인빌딩,,일반건축물,업무시설,"업무시설, 근린생활시설",1328.15,485.3,2842.64,19980225,5,1,서울특별시 종로구 옥인동 19-25번지
11110,11100,0,0019,0026,,,표제부,공동주택,공동주택(연립주택),523.01,310.08,1441.76,20030620,4,1,서울특별시 종로구 옥인동 19-26번지
11110,11100,0,0019,0028,,,일반건축물,교육연구및복지시설,기숙사,140.23,83.7,479.79,19970903,5,1,서울특별시 종로구 옥인동 19-28번지
11110,11100,0,0019,0030,,,일반건축물,제2종근린생활시설,제2종근린생활시설,0,0,72.73,,1,0,서울특별시 종로구 옥인동 19-30번지
11110,11100,0,0019,0033,,,일반건축물,제2종근린생활시설,"점포, 사무실",0,0,739.41,,3,1,서울특별시 종로구 옥인동 19-33번지
11110,11100,0,0019,0035,옥인하우스,,표제부,공동주택,"연립주택, 근린생활시설",592.06,353.52,1868.54,19980707,5,1,서울특별시 종로구 옥인동 19-35번지
11110,11100,0,0019,0038,,,일반건축물,단독주택,주택,0,0,45.62,19490620,1,0,서울특별시 종로구 옥인동 19-38번지
11110,11100,0,0019,0039,,,일반건축물,단독주택,주택,0,0,30.35,19540930,1,0,서울특별시 종로구 옥인동 19-39번지
11110,11100,0,0019,0040,,,일반건축물,단독주택,주택,0,0,44.3,19500530,1,0,서울특별시 종로구 옥인동 19-40번지
11110,11100,0,0019,0044,케이엠 빌,,표제부,공동주택,다세대주택,170.94,100.6,351.23,20011206,4,0,서울특별시 종로구 옥인동 19-44번지
11110,11100,0,0019,0045,,,일반건축물,제2종근린생활시설,사무소,121.78,71.76,256.51,20220615,3,1,서울특별시 종로구 옥인동 19-45번지
11110,11100,0,0019,0046,,,일반건축물,제2종근린생활시설,"제2종근린생활시설(사진관,사무소)",258.28,154.79,558.57,20200713,3,1,서울특별시 종로구 옥인동 19-46번지
11110,11100,0,0019,0050,,,일반건축물,제1종근린생활시설,"근린생활시설, 점포",0,0,15.21,,1,0,서울특별시 종로구 옥인동 19-50번지
11110,11100,0,0019,0053,,,일반건축물,제2종근린생활시설,제2종근린생활시설,208.3,121.73,518.88,20150813,4,1,서울특별시 종로구 옥인동 19-53번지
11110,11100,0,0019,0057,,,일반건축물,제1종근린생활시설,"주택, 한의원",0,0,99.79,19761122,2,1,서울특별시 종로구 옥인동 19-57번지
11110,11100,0,0019,0058,,,일반건축물,단독주택,주택,0,0,73.59,19491228,2,1,서울특별시 종로구 옥인동 19-58번지
11110,11100,0,0019,0060,,,일반건축물,단독주택,주택,0,0,211.1,19710621,2,1,서울특별시 종로구 옥인동 19-60번지
11110,11100,0,0019,0071,,,일반건축물,제2종근린생활시설,"제2종근린생활시설(사무소,소매점)",302.6,172.96,733.55,20090317,5,1,서울특별시 종로구 옥인동 19-71번지
11110,11100,0,0019,0078,,,일반건축물,단독주택,"단독주택,제2종근린생활시설(사무소)",184.8,92.04,276.12,20210528,3,0,서울특별시 종로구 옥인동 19-78번지
11110,11100,0,0022,0001,,,일반건축물,제1종근린생활시설,제1종근린생활시설(소매점),367.2,0,224.82,19780523,2,1,서울특별시 종로구 옥인동 22-1번지
11110,11100,0,0024,0003,,,일반건축물,단독주택,단독주택,392.9,156.51,240.17,19931211,2,1,서울특별시 종로구 옥인동 24-3번지
11110,11100,0,0029,0001,,,일반건축물,단독주택,주택,0,0,13.22,,1,0,서울특별시 종로구 옥인동 29-1번지
11110,11100,0,0030,0001,,,일반건축물,단독주택,주택,0,0,66.12,,1,0,서울특별시 종로구 옥인동 30-1번지
11110,11100,0,0031,0002,,,일반건축물,단독주택,주택,0,0,29.75,,1,0,서울특별시 종로구 옥인동 31-2번지
11110,11100,0,0031,0003,,,일반건축물,단독주택,주택,0,0,46.28,,1,0,서울특별시 종로구 옥인동 31-3번지
11110,11100,0,0031,0005,,,일반건축물,단독주택,주택,0,0,53.99,,1,0,서울특별시 종로구 옥인동 31-5번지
11110,11100,0,0031,0006,,,일반건축물,단독주택,주택,0,0,33.06,,1,0,서울특별시 종로구 옥인동 31-6번지
11110,11100,0,0032,0001,,,일반건축물,제1종근린생활시설,영업용,0,0,50.12,,2,0,서울특별시 종로구 옥인동 32-1번지
11110,11100,0,0032,0001,,,일반건축물,단독주택,주택,0,0,44.63,,1,0,서울특별시 종로구 옥인동 32-1번지
11110,11100,0,0032,0002,,,일반건축물,단독주택,주택,0,0,8.79,,1,0,서울특별시 종로구 옥인동 32-2번지
11110,11100,0,0034,0001,,,일반건축물,제1종근린생활시설,마을회관,281.3,135.72,416.21,20211222,2,1,서울특별시 종로구 옥인동 34-1번지
11110,11100,0,0037,0000,,,일반건축물,제2종근린생활시설,제2종근린생활시설,96,55.2,191.96,20140704,4,0,서울특별시 종로구 옥인동 37번지
11110,11100,0,0038,0000,,,일반건축물,제2종근린생활시설,제2종근린생활시설,128.4,67.61,136.59,19601001,2,1,서울특별시 종로구 옥인동 38번지
11110,11100,0,0041,0000,,,일반건축물,제1종근린생활시설,근린생활시설(소매점),39.5,30.8,61.6,,2,0,서울특별시 종로구 옥인동 41번지
11110,11100,0,0042,0000,,,일반건축물,단독주택,주택,0,0,33.06,,1,0,서울특별시 종로구 옥인동 42번지
11110,11100,0,0042,0002,,,표제부,공동주택,공동주택,236.8,151.18,565.77,20031217,4,0,서울특별시 종로구 옥인동 42-2번지
11110,11100,0,0043,0002,소담가,,일반건축물,제1종근린생활시설,제1종근린생활시설(소매점),51.2,30.1,82.57,20211130,3,0,서울특별시 종로구 옥인동 43-2번지
11110,11100,0,0044,0000,,,일반건축물,단독주택,주택,0,0,105.78,,2,0,서울특별시 종로구 옥인동 44번지
11110,11100,0,0045,0000,,,일반건축물,단독주택,주택,0,0,102.44,19650916,2,1,서울특별시 종로구 옥인동 45번지
11110,11100,0,0045,0001,부단장관사,,일반건축물,교정및군사시설,주거시설,9363.8,158.01,158.01,19811130,1,0,서울특별시 종로구 옥인동 45-1번지
11110,11100,0,0045,0001,관사3,,일반건축물,교정및군사시설,주거시설,9363.8,367.17,1480.35,19811130,5,0,서울특별시 종로구 옥인동 45-1번지
11110,11100,0,0045,0001,관사2,,일반건축물,교정및군사시설,주거시설,9363.8,367.17,1480.35,19811130,5,0,서울특별시 종로구 옥인동 45-1번지
11110,11100,0,0045,0001,제1종근린생활시설(주민공동이용시설),,일반건축물,제1종근린생활시설,어린이놀이시설,6250.4,97.83,191.25,20220726,2,1,서울특별시 종로구 옥인동 45-1번지
11110,11100,0,0045,0001,관사1,,일반건축물,교정및군사시설,주거시설,9363.8,367.17,1480.35,19811130,5,0,서울특별시 종로구 옥인동 45-1번지
11110,11100,0,0045,0005,,,일반건축물,단독주택,"주택, 차고",0,0,627.33,19651124,3,1,서울특별시 종로구 옥인동 45-5번지
11110,11100,0,0045,0007,,,일반건축물,단독주택,주택,0,0,657.87,19671023,3,1,서울특별시 종로구 옥인동 45-7번지
11110,11100,0,0045,0008,GS건설연구소,,일반건축물,교육연구시설,교육연구시설,1264.22,718,6079.18,20080821,5,5,서울특별시 종로구 옥인동 45-8번지
11110,11100,0,0045,0010,옥인동빌딩,,일반건축물,교육연구시설,교육연구시설(업무시설),1416.09,840.34,6994.64,19971231,5,3,서울특별시 종로구 옥인동 45-10번지
11110,11100,0,0045,0016,,,일반건축물,제2종근린생활시설,사무실(파출소),89.3,63.22,171.61,,3,0,서울특별시 종로구 옥인동 45-16번지
11110,11100,0,0045,0027,효자가압장,,일반건축물,제1종근린생활시설,제1종근린생활시설(가압장),0,0,165.29,,1,0,서울특별시 종로구 옥인동 45-27번지
11110,11100,0,0045,0039,,,일반건축물,제2종근린생활시설,근린생활시설,785.4,238.28,263.58,19971108,1,1,서울특별시 종로구 옥인동 45-39번지
11110,11100,0,0046,0001,,,일반건축물,단독주택,"주택, 다용도실",0,0,292.41,,2,1,서울특별시 종로구 옥인동 46-1번지
11110,11100,0,0046,0002,,,일반건축물,제1종근린생활시설,근린생활시설(소매점),0,0,117.85,19760629,1,1,서울특별시 종로구 옥인동 46-2번지
11110,11100,0,0047,0000,,,일반건축물,단독주택,주택,0,0,33.06,,1,0,서울특별시 종로구 옥인동 47번지
11110,11100,0,0047,0001,,,일반건축물,단독주택,"단독주택,제2종근린생활시설",146.1,82.38,272.68,20221027,3,1,서울특별시 종로구 옥인동 47-1번지
11110,11100,0,0047,0003,,,일반건축물,단독주택,주택,0,0,26.45,,1,0,서울특별시 종로구 옥인동 47-3번지
11110,11100,0,0047,0003,,,일반건축물,단독주택,주택,0,0,29.75,,1,0,서울특별시 종로구 옥인동 47-3번지
11110,11100,0,0047,0004,,,일반건축물,단독주택,주택,0,0,99.18,,2,0,서울특별시 종로구 옥인동 47-4번지
11110,11100,0,0047,0006,,,일반건축물,제2종근린생활시설,사무소,171.2,42.98,79.34,,2,0,서울특별시 종로구 옥인동 47-6번지
11110,11100,0,0047,0009,,,일반건축물,단독주택,단독주택,177.8,106.31,264.73,20210914,3,0,서울특별시 종로구 옥인동 47-9번지
11110,11100,0,0047,0013,,,일반건축물,단독주택,주택,0,0,154.31,19600302,2,1,서울특별시 종로구 옥인동 47-13번지
11110,11100,0,0047,0015,,,일반건축물,제2종근린생활시설,제2종근린생활시설,202.84,60.2,276.8,19980121,2,2,서울특별시 종로구 옥인동 47-15번지
11110,11100,0,0047,0016,옥인동 공영주차장 및 복합시설,,일반건축물,자동차관련시설,"주차장(주차전용건축물), 운동시설",1106.3,826.08,4997.58,20251210,2,4,서울특별시 종로구 옥인동 47-16번지
11110,11100,0,0047,0019,,,일반건축물,단독주택,주택,0,0,142.56,,1,1,서울특별시 종로구 옥인동 47-19번지
11110,11100,0,0047,0020,,,일반건축물,단독주택,"주택, 창고",0,0,179.92,,1,1,서울특별시 종로구 옥인동 47-20번지
11110,11100,0,0047,0021,,,일반건축물,단독주택,주택,0,0,59.5,19520315,1,0,서울특별시 종로구 옥인동 47-21번지
11110,11100,0,0047,0022,,,일반건축물,단독주택,주택,0,0,42.98,,1,0,서울특별시 종로구 옥인동 47-22번지
11110,11100,0,0047,0027,,,표제부,공동주택,공동주택(다세대주택),246.88,147.33,618.81,20030816,4,1,서울특별시 종로구 옥인동 47-27번지
11110,11100,0,0047,0032,행운빌딩,,일반건축물,제2종근린생활시설,제2종근린생활시설,48.7,29.1,106.47,20030905,4,0,서울특별시 종로구 옥인동 47-32번지
11110,11100,0,0047,0033,,,일반건축물,단독주택,단독주택,163.5,95.45,368.93,20011228,3,1,서울특별시 종로구 옥인동 47-33번지
11110,11100,0,0047,0040,,,일반건축물,단독주택,"주택, 점포",0,0,122.93,19730303,3,1,서울특별시 종로구 옥인동 47-40번지
11110,11100,0,0047,0046,,,일반건축물,단독주택,주택,0,0,30.38,,1,0,서울특별시 종로구 옥인동 47-46번지
11110,11100,0,0047,0049,,,일반건축물,단독주택,주택,0,0,152.37,19710903,2,1,서울특별시 종로구 옥인동 47-49번지
11110,11100,0,0047,0050,,,일반건축물,제2종근린생활시설,제2종근린생활시설(사무소),143.1,74.04,190.96,19640710,3,1,서울특별시 종로구 옥인동 47-50번지
11110,11100,0,0047,0051,,,일반건축물,제2종근린생활시설,제1종근린생활시설,162,75.37,224.13,19800710,2,1,서울특별시 종로구 옥인동 47-51번지
11110,11100,0,0047,0056,,,일반건축물,제2종근린생활시설,일반음식점,78.3,42.98,42.98,,1,0,서울특별시 종로구 옥인동 47-56번지
11110,11100,0,0047,0057,,,일반건축물,제2종근린생활시설,일반음식점,72.7,48.23,94.51,19631218,2,0,서울특별시 종로구 옥인동 47-57번지
